HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Darmstadt,Hannover,4,0,14,10,2,0,0,0,0
Heidenheim,Hamburg,0,0,18,14,0,0,0,0,0
Holstein Kiel,Erzgebirge Aue,3,0,18,17,2,0,0,0,0
Schalke 04,Fortuna Dusseldorf,3,1,18,17,1,1,0,0,0
Nurnberg,Karlsruhe,2,1,14,15,0,0,0,0,0
Sandhausen,Ingolstadt,0,2,12,10,0,1,0,0,0
Erzgebirge Aue,Sandhausen,1,3,17,14,0,0,0,0,0
Hamburg,Darmstadt,2,2,19,16,2,2,0,0,0
Ingolstadt,Nurnberg,0,0,14,13,0,0,0,0,0
Karlsruhe,Werder Bremen,0,0,8,18,0,0,0,0,0
Paderborn,St Pauli,3,1,19,10,1,1,0,0,0
Regensburg,Schalke 04,4,1,16,15,1,0,0,0,0
Hansa Rostock,Dresden,1,3,14,15,1,1,0,0,0
Fortuna Dusseldorf,Holstein Kiel,2,2,19,9,1,1,0,0,0
Hannover,Heidenheim,1,0,11,13,0,0,0,0,0
Darmstadt,Ingolstadt,6,1,20,6,4,0,0,0,0
Heidenheim,Hansa Rostock,1,1,12,7,0,0,0,0,0
Werder Bremen,Paderborn,1,4,18,14,0,3,0,0,0
Holstein Kiel,Regensburg,0,3,10,11,0,2,0,0,0
Nurnberg,Fortuna Dusseldorf,2,0,15,13,0,0,0,0,0
Sandhausen,Karlsruhe,0,0,9,9,0,0,0,0,0
Dresden,Hannover,2,0,13,14,0,0,0,0,0
Schalke 04,Erzgebirge Aue,1,1,14,10,1,0,0,0,0
St Pauli,Hamburg,3,2,15,9,1,1,0,0,0
Erzgebirge Aue,St Pauli,0,0,11,12,0,0,0,0,0
Hamburg,Dresden,1,1,17,7,1,0,0,0,0
Holstein Kiel,Schalke 04,0,3,21,10,0,2,0,0,0
Hannover,Hansa Rostock,0,3,12,12,0,1,0,0,0
Ingolstadt,Heidenheim,1,2,18,12,0,0,0,0,0
Regensburg,Sandhausen,3,0,27,15,1,0,0,0,0
Fortuna Dusseldorf,Werder Bremen,2,3,15,16,0,1,0,0,0
Karlsruhe,Darmstadt,3,0,18,5,1,0,0,0,0
Paderborn,Nurnberg,2,2,4,12,1,0,0,0,0
Nurnberg,Erzgebirge Aue,0,0,19,6,0,0,0,0,0
Sandhausen,Fortuna Dusseldorf,0,2,10,18,0,0,0,0,0
St Pauli,Holstein Kiel,3,0,12,12,1,0,0,0,0
Darmstadt,Regensburg,0,2,9,15,0,1,0,0,0
Dresden,Ingolstadt,3,0,17,9,1,0,0,0,0
Hansa Rostock,Karlsruhe,1,3,9,12,0,2,0,0,0
Heidenheim,Paderborn,0,0,14,8,0,0,0,0,0
Werder Bremen,Hannover,1,1,9,13,0,0,0,0,0
Schalke 04,Hamburg,1,3,14,14,1,0,0,0,0
Bochum,Sandhausen,3,1,14,11,1,0,0,0,0
Erzgebirge Aue,Osnabruck,2,1,18,12,0,1,0,0,0
Greuther Furth,Fortuna Dusseldorf,3,2,16,4,0,1,0,0,0
Hamburg,Braunschweig,4,0,13,15,3,0,0,0,0
Hannover,Nurnberg,1,2,18,13,1,1,0,0,0
Heidenheim,Karlsruhe,1,2,12,7,0,1,0,0,0
Holstein Kiel,Darmstadt,2,3,19,11,1,0,0,0,0
Regensburg,St Pauli,3,0,22,3,2,0,0,0,0
Wurzburger Kickers,Paderborn,1,1,16,23,0,1,0,0,0
Braunschweig,Wurzburger Kickers,1,2,18,11,0,2,0,0,0
Darmstadt,Heidenheim,5,1,8,12,2,1,0,0,0
Fortuna Dusseldorf,Erzgebirge Aue,3,0,12,2,2,0,0,0,0
Karlsruhe,Holstein Kiel,3,2,11,8,0,1,0,0,0
Nurnberg,Bochum,1,1,12,8,1,0,0,0,0
Osnabruck,Hamburg,3,2,10,24,1,1,0,0,0
Paderborn,Greuther Furth,2,4,6,12,2,2,0,0,0
Sandhausen,Regensburg,2,0,10,7,2,0,0,0,0
St Pauli,Hannover,1,2,12,12,0,1,0,0,0
Holstein Kiel,Regensburg,3,2,9,16,1,1,0,0,0
Holstein Kiel,Hannover,1,0,7,14,1,0,0,0,0
Hamburg,Nurnberg,5,2,13,13,3,1,0,0,0
Bochum,Regensburg,5,1,13,3,2,1,0,0,0
Erzgebirge Aue,Paderborn,3,8,13,22,2,4,0,0,0
Heidenheim,Sandhausen,2,1,10,15,0,1,0,0,0
Fortuna Dusseldorf,Braunschweig,2,2,10,13,1,0,0,0,0
Greuther Furth,Karlsruhe,2,2,15,6,1,2,0,0,0
Wurzburger Kickers,Osnabruck,1,3,9,18,0,0,0,0,0
Hannover,Darmstadt,1,2,6,10,0,0,0,0,0
Holstein Kiel,St Pauli,4,0,10,13,2,0,0,0,0
Holstein Kiel,Sandhausen,2,0,16,10,1,0,0,0,0
Fortuna Dusseldorf,Karlsruhe,3,2,16,8,1,1,0,0,0
Hamburg,Karlsruhe,1,1,14,13,0,0,0,0,0
Greuther Furth,Sandhausen,3,2,18,11,1,1,0,0,0
Nurnberg,Holstein Kiel,1,1,9,9,1,0,0,0,0
Karlsruhe,Erzgebirge Aue,0,0,14,16,0,0,0,0,0
Darmstadt,Bochum,3,1,13,7,0,0,0,0,0
Regensburg,Hamburg,1,1,9,17,1,0,0,0,0
Sandhausen,Hannover,4,2,17,22,1,1,0,0,0
St Pauli,Greuther Furth,2,1,14,15,1,0,0,0,0
Nurnberg,Heidenheim,3,1,17,10,2,1,0,0,0
Osnabruck,Holstein Kiel,1,3,9,8,0,3,0,0,0
Paderborn,Fortuna Dusseldorf,2,1,16,14,0,0,0,0,0
Braunschweig,Erzgebirge Aue,0,2,7,7,0,0,0,0,0
Karlsruhe,Wurzburger Kickers,2,2,13,9,2,1,0,0,0
Sandhausen,Hamburg,2,1,19,11,0,0,0,0,0
Fortuna Dusseldorf,St Pauli,2,0,22,9,1,0,0,0,0
Hannover,Regensburg,3,1,15,14,2,0,0,0,0
Heidenheim,Bochum,0,2,15,11,0,1,0,0,0
Paderborn,Osnabruck,2,2,13,5,1,1,0,0,0
Erzgebirge Aue,Nurnberg,0,1,6,21,0,0,0,0,0
Greuther Furth,Braunschweig,3,0,15,4,3,0,0,0,0
Wurzburger Kickers,Darmstadt,1,3,13,13,0,1,0,0,0
Bochum,Hannover,4,3,11,14,2,1,0,0,0
Osnabruck,Fortuna Dusseldorf,0,3,11,18,0,1,0,0,0
Regensburg,Heidenheim,0,3,8,14,0,2,0,0,0
St Pauli,Wurzburger Kickers,4,0,16,1,3,0,0,0,0
Braunschweig,Paderborn,0,0,4,11,0,0,0,0,0
Darmstadt,Greuther Furth,2,2,8,15,2,0,0,0,0
Osnabruck,Regensburg,0,1,10,10,0,1,0,0,0
Hannover,Heidenheim,1,3,9,8,0,1,0,0,0
Osnabruck,Braunschweig,0,4,8,10,0,1,0,0,0
Wurzburger Kickers,Nurnberg,1,1,14,13,0,1,0,0,0
Erzgebirge Aue,St Pauli,1,3,10,15,0,1,0,0,0
Paderborn,Bochum,3,0,14,16,2,0,0,0,0
Hamburg,Darmstadt,1,2,20,14,0,0,0,0,0
Hannover,Wurzburger Kickers,1,2,12,12,0,0,0,0,0
Heidenheim,Holstein Kiel,1,0,13,13,1,0,0,0,0
St Pauli,Braunschweig,2,0,14,7,2,0,0,0,0
Darmstadt,Fortuna Dusseldorf,1,2,16,9,1,1,0,0,0
Hannover,Hamburg,3,3,10,13,0,2,0,0,0
Nurnberg,Paderborn,2,1,16,9,1,1,0,0,0
Regensburg,Erzgebirge Aue,1,1,22,11,1,0,0,0,0
Sandhausen,Wurzburger Kickers,1,0,14,8,1,0,0,0,0
Bochum,Holstein Kiel,2,1,10,10,1,0,0,0,0
Heidenheim,Greuther Furth,0,1,5,12,0,0,0,0,0
Karlsruhe,Osnabruck,0,1,13,7,0,0,0,0,0
Fortuna Dusseldorf,Bochum,0,3,18,15,0,2,0,0,0
Greuther Furth,Nurnberg,2,2,11,20,1,0,0,0,0
Osnabruck,St Pauli,1,2,13,14,0,0,0,0,0
Wurzburger Kickers,Regensburg,1,1,6,20,1,0,0,0,0
Braunschweig,Darmstadt,1,1,11,12,1,1,0,0,0
Erzgebirge Aue,Sandhausen,2,0,14,15,0,0,0,0,0
Hamburg,Heidenheim,2,0,18,11,1,0,0,0,0
Paderborn,Karlsruhe,2,2,11,19,0,1,0,0,0
Regensburg,Greuther Furth,1,2,8,16,0,1,0,0,0
St Pauli,Paderborn,0,2,17,11,0,1,0,0,0
Karlsruhe,Braunschweig,0,0,13,16,0,0,0,0,0
Nurnberg,Osnabruck,1,1,13,5,0,0,0,0,0
Darmstadt,Erzgebirge Aue,4,1,18,13,2,0,0,0,0
Sandhausen,Fortuna Dusseldorf,0,0,4,19,0,0,0,0,0
Bochum,Hamburg,0,2,7,8,0,1,0,0,0
Hamburg,Holstein Kiel,1,1,18,3,1,1,0,0,0
Braunschweig,Sandhausen,1,0,12,11,0,0,0,0,0
Fortuna Dusseldorf,Nurnberg,3,1,17,17,0,0,0,0,0
Erzgebirge Aue,Hannover,1,1,7,12,0,1,0,0,0
Greuther Furth,Bochum,1,2,12,9,1,1,0,0,0
Karlsruhe,St Pauli,0,0,12,11,0,0,0,0,0
Paderborn,Darmstadt,2,3,17,18,1,1,0,0,0
Wurzburger Kickers,Heidenheim,1,2,12,16,0,0,0,0,0
St Pauli,Hamburg,1,0,14,10,0,0,0,0,0
Heidenheim,Fortuna Dusseldorf,3,2,9,17,1,0,0,0,0
Nurnberg,Braunschweig,0,0,9,9,0,0,0,0,0
Sandhausen,Osnabruck,3,0,13,7,1,0,0,0,0
Bochum,Wurzburger Kickers,3,0,21,11,1,0,0,0,0
Hannover,Greuther Furth,2,2,5,9,1,0,0,0,0
Holstein Kiel,Erzgebirge Aue,1,0,10,8,0,0,0,0,0
Darmstadt,Karlsruhe,0,1,12,13,0,0,0,0,0
Regensburg,Paderborn,1,0,3,17,0,0,0,0,0
Paderborn,Heidenheim,2,2,19,10,1,1,0,0,0
Greuther Furth,Holstein Kiel,2,1,13,16,1,1,0,0,0
Fortuna Dusseldorf,Hannover,3,2,6,10,1,1,0,0,0
Karlsruhe,Nurnberg,0,1,11,12,0,0,0,0,0
Wurzburger Kickers,Hamburg,3,2,11,8,2,0,0,0,0
Osnabruck,Heidenheim,1,2,9,17,0,1,0,0,0
Paderborn,Sandhausen,2,1,13,17,1,1,0,0,0
St Pauli,Darmstadt,3,2,15,16,1,0,0,0,0
Braunschweig,Regensburg,2,0,12,19,0,0,0,0,0
Erzgebirge Aue,Bochum,1,0,19,17,1,0,0,0,0
Bochum,Braunschweig,2,0,14,8,2,0,0,0,0
Darmstadt,Osnabruck,1,0,16,13,1,0,0,0,0
Nurnberg,St Pauli,1,2,16,21,0,1,0,0,0
Hamburg,Greuther Furth,0,0,18,5,0,0,0,0,0
Heidenheim,Erzgebirge Aue,2,0,22,9,1,0,0,0,0
Regensburg,Fortuna Dusseldorf,1,1,11,15,1,0,0,0,0
Sandhausen,Karlsruhe,2,3,14,16,2,0,0,0,0
Hannover,Paderborn,0,0,11,11,0,0,0,0,0
Holstein Kiel,Wurzburger Kickers,1,0,16,8,0,0,0,0,0
Fortuna Dusseldorf,Holstein Kiel,0,2,12,8,0,1,0,0,0
Greuther Furth,Wurzburger Kickers,4,1,12,14,1,1,0,0,0
Karlsruhe,Regensburg,0,0,15,14,0,0,0,0,0
Braunschweig,Hannover,1,2,14,13,1,2,0,0,0
Darmstadt,Nurnberg,1,2,18,12,0,0,0,0,0
Osnabruck,Bochum,1,2,13,14,0,2,0,0,0
Erzgebirge Aue,Hamburg,3,3,10,7,1,3,0,0,0
St Pauli,Sandhausen,2,1,14,8,0,0,0,0,0
Hannover,Osnabruck,1,0,15,6,0,0,0,0,0
Bochum,Karlsruhe,1,2,14,15,0,1,0,0,0
Heidenheim,St Pauli,3,4,21,14,1,2,0,0,0
Sandhausen,Nurnberg,2,0,9,19,1,0,0,0,0
Hamburg,Paderborn,3,1,20,15,2,1,0,0,0
Holstein Kiel,Braunschweig,3,1,12,6,3,0,0,0,0
Regensburg,Darmstadt,1,1,16,9,0,1,0,0,0
Greuther Furth,Erzgebirge Aue,3,0,12,7,2,0,0,0,0
Wurzburger Kickers,Fortuna Dusseldorf,2,1,10,10,1,1,0,0,0
St Pauli,Bochum,2,3,6,18,2,2,0,0,0
Darmstadt,Sandhausen,2,1,17,11,1,1,0,0,0
Karlsruhe,Hannover,1,0,9,15,0,0,0,0,0
Nurnberg,Regensburg,0,1,8,13,0,0,0,0,0
Paderborn,Holstein Kiel,1,1,10,9,1,1,0,0,0
Erzgebirge Aue,Wurzburger Kickers,2,1,16,12,0,0,0,0,0
Braunschweig,Heidenheim,1,0,17,9,1,0,0,0,0
Fortuna Dusseldorf,Hamburg,0,0,12,8,0,0,0,0,0
Osnabruck,Greuther Furth,0,1,3,12,0,1,0,0,0
Darmstadt,Holstein Kiel,0,2,16,15,0,1,0,0,0
Nurnberg,Hannover,2,5,18,11,1,2,0,0,0
Sandhausen,Bochum,1,1,8,12,1,0,0,0,0
St Pauli,Regensburg,2,0,8,11,1,0,0,0,0
Braunschweig,Hamburg,2,4,8,11,2,1,0,0,0
Karlsruhe,Heidenheim,1,1,12,11,1,0,0,0,0
Paderborn,Wurzburger Kickers,1,0,9,5,1,0,0,0,0
Fortuna Dusseldorf,Greuther Furth,3,3,10,6,1,2,0,0,0
Osnabruck,Erzgebirge Aue,0,1,8,8,0,1,0,0,0
Hamburg,Osnabruck,5,0,7,11,2,0,0,0,0
Heidenheim,Darmstadt,3,0,13,13,0,0,0,0,0
Holstein Kiel,Karlsruhe,2,3,15,18,0,2,0,0,0
Regensburg,Sandhausen,3,1,12,9,0,1,0,0,0
Bochum,Nurnberg,3,1,14,12,1,1,0,0,0
Erzgebirge Aue,Fortuna Dusseldorf,0,3,12,17,0,1,0,0,0
Hannover,St Pauli,2,3,16,14,0,2,0,0,0
Greuther Furth,Paderborn,1,1,22,11,1,1,0,0,0
Wurzburger Kickers,Braunschweig,0,0,15,5,0,0,0,0,0
Braunschweig,Fortuna Dusseldorf,0,0,2,7,0,0,0,0,0
Darmstadt,Hannover,1,2,16,15,0,1,0,0,0
Paderborn,Erzgebirge Aue,2,1,16,9,1,1,0,0,0
Regensburg,Bochum,0,2,9,11,0,0,0,0,0
Nurnberg,Hamburg,1,1,13,11,1,1,0,0,0
Osnabruck,Wurzburger Kickers,2,3,12,14,1,0,0,0,0
St Pauli,Holstein Kiel,1,1,19,12,0,0,0,0,0
Karlsruhe,Greuther Furth,3,2,10,16,2,2,0,0,0
Sandhausen,Heidenheim,4,0,24,9,2,0,0,0,0
Wurzburger Kickers,St Pauli,1,1,11,11,1,0,0,0,0
Fortuna Dusseldorf,Paderborn,2,1,15,12,1,0,0,0,0
Erzgebirge Aue,Braunschweig,3,1,9,12,1,1,0,0,0
Greuther Furth,St Pauli,2,1,23,3,2,0,0,0,0
Hamburg,Regensburg,3,1,23,13,2,1,0,0,0
Hannover,Sandhausen,4,0,18,8,1,0,0,0,0
Holstein Kiel,Osnabruck,1,2,21,11,0,2,0,0,0
Bochum,Darmstadt,2,1,13,15,0,0,0,0,0
Heidenheim,Nurnberg,2,0,16,11,1,0,0,0,0
Wurzburger Kickers,Karlsruhe,2,4,15,9,1,3,0,0,0
Karlsruhe,Hamburg,1,2,12,17,1,1,0,0,0
Nurnberg,Erzgebirge Aue,1,0,12,16,1,0,0,0,0
Sandhausen,Holstein Kiel,0,2,5,13,0,0,0,0,0
St Pauli,Fortuna Dusseldorf,0,3,9,18,0,1,0,0,0
Braunschweig,Greuther Furth,0,3,10,10,0,0,0,0,0
Darmstadt,Wurzburger Kickers,2,0,24,7,0,0,0,0,0
Osnabruck,Paderborn,0,1,10,19,0,0,0,0,0
Bochum,Heidenheim,3,0,7,12,2,0,0,0,0
Regensburg,Hannover,0,0,10,7,0,0,0,0,0
Erzgebirge Aue,Karlsruhe,4,1,15,17,2,0,0,0,0
Fortuna Dusseldorf,Osnabruck,3,0,16,9,1,0,0,0,0
Holstein Kiel,Nurnberg,1,0,12,8,0,0,0,0,0
Paderborn,Braunschweig,2,2,7,11,2,1,0,0,0
Greuther Furth,Darmstadt,0,4,14,14,0,2,0,0,0
Hamburg,Sandhausen,4,0,10,17,1,0,0,0,0
Hannover,Bochum,2,0,17,9,1,0,0,0,0
Heidenheim,Regensburg,0,0,10,10,0,0,0,0,0
Braunschweig,Osnabruck,0,2,5,14,0,1,0,0,0
Karlsruhe,Fortuna Dusseldorf,1,2,19,8,0,1,0,0,0
Nurnberg,Wurzburger Kickers,2,1,17,10,1,0,0,0,0
St Pauli,Erzgebirge Aue,2,2,20,9,0,1,0,0,0
Darmstadt,Hamburg,1,2,5,11,0,0,0,0,0
Heidenheim,Hannover,1,0,15,10,1,0,0,0,0
Regensburg,Holstein Kiel,2,3,8,9,1,2,0,0,0
Bochum,Paderborn,3,0,17,11,0,0,0,0,0
Sandhausen,Greuther Furth,0,3,8,14,0,2,0,0,0
Erzgebirge Aue,Regensburg,0,2,13,12,0,2,0,0,0
Paderborn,Nurnberg,0,2,13,7,0,1,0,0,0
Wurzburger Kickers,Sandhausen,2,3,6,14,1,1,0,0,0
Braunschweig,St Pauli,2,1,13,10,0,1,0,0,0
Greuther Furth,Heidenheim,0,1,9,6,0,0,0,0,0
Hamburg,Hannover,0,1,12,11,0,1,0,0,0
Osnabruck,Karlsruhe,1,2,11,17,1,0,0,0,0
Fortuna Dusseldorf,Darmstadt,3,2,13,9,0,0,0,0,0
Holstein Kiel,Bochum,3,1,12,17,1,1,0,0,0
Bochum,Fortuna Dusseldorf,5,0,16,7,1,0,0,0,0
Hannover,Holstein Kiel,0,3,16,7,0,0,0,0,0
Heidenheim,Hamburg,3,2,14,7,2,2,0,0,0
Nurnberg,Greuther Furth,2,3,18,10,1,2,0,0,0
Karlsruhe,Paderborn,1,0,16,13,1,0,0,0,0
Regensburg,Wurzburger Kickers,2,1,14,8,0,0,0,0,0
Sandhausen,Erzgebirge Aue,1,4,14,16,1,2,0,0,0
Darmstadt,Braunschweig,4,0,12,10,4,0,0,0,0
St Pauli,Osnabruck,0,1,19,10,0,0,0,0,0
Osnabruck,Nurnberg,1,4,13,10,0,3,0,0,0
Erzgebirge Aue,Darmstadt,3,0,17,9,1,0,0,0,0
Greuther Furth,Regensburg,3,1,20,21,1,1,0,0,0
Hamburg,Bochum,1,3,11,15,0,1,0,0,0
Wurzburger Kickers,Hannover,2,1,11,6,0,1,0,0,0
Braunschweig,Karlsruhe,1,3,10,11,1,2,0,0,0
Fortuna Dusseldorf,Sandhausen,1,0,9,3,0,0,0,0,0
Holstein Kiel,Heidenheim,2,2,13,10,1,0,0,0,0
Paderborn,St Pauli,2,0,25,14,1,0,0,0,0
Holstein Kiel,Hamburg,1,1,8,8,0,1,0,0,0
Darmstadt,Paderborn,0,4,4,25,0,3,0,0,0
Regensburg,Osnabruck,2,4,14,11,1,2,0,0,0
St Pauli,Karlsruhe,0,3,17,14,0,1,0,0,0
Bochum,Greuther Furth,0,2,11,13,0,2,0,0,0
Hannover,Erzgebirge Aue,0,0,15,10,0,0,0,0,0
Nurnberg,Fortuna Dusseldorf,1,1,9,8,1,1,0,0,0
Heidenheim,Wurzburger Kickers,4,1,17,13,1,0,0,0,0
Sandhausen,Braunschweig,2,2,14,9,2,0,0,0,0
Greuther Furth,Hannover,4,1,19,5,2,0,0,0,0
Karlsruhe,Darmstadt,3,4,14,15,2,1,0,0,0
Wurzburger Kickers,Bochum,2,3,12,9,2,2,0,0,0
Braunschweig,Nurnberg,3,2,12,17,1,2,0,0,0
Erzgebirge Aue,Holstein Kiel,1,1,18,7,1,1,0,0,0
Osnabruck,Sandhausen,2,1,18,4,2,0,0,0,0
Paderborn,Regensburg,3,1,9,7,1,1,0,0,0
Fortuna Dusseldorf,Heidenheim,1,0,11,10,1,0,0,0,0
Hamburg,St Pauli,2,2,17,13,1,1,0,0,0
Osnabruck,Darmstadt,1,1,13,12,0,1,0,0,0
Bochum,Erzgebirge Aue,2,0,18,5,0,0,0,0,0
Heidenheim,Osnabruck,1,1,15,17,0,0,0,0,0
Sandhausen,Paderborn,1,1,9,15,1,1,0,0,0
Darmstadt,St Pauli,2,2,16,12,1,0,0,0,0
Hamburg,Wurzburger Kickers,3,1,22,8,0,1,0,0,0
Hannover,Fortuna Dusseldorf,3,0,12,0,0,0,0,0,0
Holstein Kiel,Greuther Furth,1,3,10,22,0,2,0,0,0
Nurnberg,Karlsruhe,1,1,13,8,1,0,0,0,0
Regensburg,Braunschweig,3,0,23,13,1,0,0,0,0
Hamburg,Erzgebirge Aue,3,0,9,2,1,0,0,0,0
St Pauli,Nurnberg,2,2,20,10,1,1,0,0,0
Erzgebirge Aue,Heidenheim,2,1,13,25,0,0,0,0,0
Fortuna Dusseldorf,Regensburg,2,2,8,20,0,2,0,0,0
Paderborn,Hannover,1,0,15,15,1,0,0,0,0
Wurzburger Kickers,Holstein Kiel,0,2,11,6,0,1,0,0,0
Braunschweig,Bochum,2,1,14,12,1,1,0,0,0
Greuther Furth,Hamburg,0,1,19,9,0,1,0,0,0
Karlsruhe,Sandhausen,3,0,20,10,2,0,0,0,0
Nurnberg,Darmstadt,2,3,13,17,1,0,0,0,0
Holstein Kiel,Fortuna Dusseldorf,2,1,9,14,1,0,0,0,0
Wurzburger Kickers,Greuther Furth,2,2,15,10,1,1,0,0,0
Hannover,Braunschweig,4,1,23,7,0,0,0,0,0
Heidenheim,Paderborn,0,0,11,6,0,0,0,0,0
Regensburg,Karlsruhe,1,0,9,11,1,0,0,0,0
Bochum,Osnabruck,0,0,18,12,0,0,0,0,0
Sandhausen,St Pauli,1,0,10,22,1,0,0,0,0
Paderborn,Hamburg,3,4,9,15,3,2,0,0,0
Karlsruhe,Bochum,0,1,21,6,0,1,0,0,0
Nurnberg,Sandhausen,1,0,26,6,0,0,0,0,0
St Pauli,Heidenheim,4,2,9,19,2,0,0,0,0
Braunschweig,Holstein Kiel,0,0,13,15,0,0,0,0,0
Darmstadt,Regensburg,0,0,15,16,0,0,0,0,0
Fortuna Dusseldorf,Wurzburger Kickers,1,0,12,15,0,0,0,0,0
Erzgebirge Aue,Greuther Furth,1,1,7,15,1,1,0,0,0
Osnabruck,Hannover,2,1,13,10,1,0,0,0,0
Bochum,St Pauli,2,2,16,11,1,0,0,0,0
Greuther Furth,Osnabruck,1,1,18,14,1,1,0,0,0
Heidenheim,Braunschweig,2,0,10,14,1,0,0,0,0
Holstein Kiel,Paderborn,1,0,11,11,0,0,0,0,0
Hannover,Karlsruhe,2,0,13,15,1,0,0,0,0
Sandhausen,Darmstadt,3,2,11,17,2,1,0,0,0
Wurzburger Kickers,Erzgebirge Aue,0,3,13,14,0,0,0,0,0
Hamburg,Fortuna Dusseldorf,2,1,7,12,1,0,0,0,0
Regensburg,Nurnberg,1,1,13,8,0,1,0,0,0
Bielefeld,Heidenheim,3,0,14,6,2,0,0,0,0
Dresden,Osnabruck,2,2,21,15,1,0,0,0,0
Greuther Furth,Karlsruhe,1,2,9,14,1,1,0,0,0
Hamburg,Sandhausen,1,5,7,8,0,2,0,0,0
Hannover,Bochum,2,0,11,20,1,0,0,0,0
Holstein Kiel,Nurnberg,1,1,13,13,0,1,0,0,0
Regensburg,Erzgebirge Aue,1,2,19,16,1,1,0,0,0
Stuttgart,Darmstadt,1,3,11,6,1,1,0,0,0
Wehen,St Pauli,5,3,23,12,3,2,0,0,0
Bochum,Greuther Furth,2,2,8,10,1,1,0,0,0
Darmstadt,Wehen,3,1,16,10,0,1,0,0,0
Erzgebirge Aue,Hannover,2,1,9,16,1,0,0,0,0
Heidenheim,Hamburg,2,1,15,13,0,0,0,0,0
Karlsruhe,Bielefeld,3,3,11,10,1,3,0,0,0
Nurnberg,Stuttgart,0,6,5,15,0,3,0,0,0
Osnabruck,Holstein Kiel,4,1,21,8,2,0,0,0,0
Sandhausen,Dresden,0,1,11,17,0,0,0,0,0
St Pauli,Regensburg,1,1,13,6,1,1,0,0,0
Holstein Kiel,Dresden,2,0,21,8,1,0,0,0,0
Bielefeld,Darmstadt,1,0,13,15,0,0,0,0,0
Erzgebirge Aue,Bochum,1,2,16,9,0,2,0,0,0
Hannover,St Pauli,4,0,12,5,2,0,0,0,0
Regensburg,Karlsruhe,2,1,9,14,1,0,0,0,0
Stuttgart,Sandhausen,5,1,18,16,4,0,0,0,0
Greuther Furth,Heidenheim,0,0,10,11,0,0,0,0,0
Hamburg,Osnabruck,1,1,6,8,1,0,0,0,0
Wehen,Nurnberg,0,6,10,21,0,3,0,0,0
Bielefeld,Dresden,4,0,13,8,1,0,0,0,0
Darmstadt,Hannover,3,2,11,14,1,0,0,0,0
Karlsruhe,Stuttgart,2,1,12,14,1,1,0,0,0
St Pauli,Erzgebirge Aue,2,1,8,18,2,0,0,0,0
Heidenheim,Regensburg,4,1,15,14,1,0,0,0,0
Holstein Kiel,Wehen,1,2,13,12,1,1,0,0,0
Nurnberg,Greuther Furth,0,1,16,12,0,0,0,0,0
Osnabruck,Bochum,0,2,11,16,0,1,0,0,0
Dresden,Hamburg,0,1,7,20,0,0,0,0,0
Sandhausen,Bielefeld,0,0,21,9,0,0,0,0,0
Dresden,Greuther Furth,1,1,7,10,0,1,0,0,0
Hamburg,Holstein Kiel,3,3,8,15,2,1,0,0,0
Erzgebirge Aue,Karlsruhe,1,0,10,14,1,0,0,0,0
Hannover,Heidenheim,2,1,16,9,2,0,0,0,0
Stuttgart,Osnabruck,0,0,16,7,0,0,0,0,0
Bielefeld,Nurnberg,1,1,14,12,1,1,0,0,0
Regensburg,Darmstadt,3,0,7,22,1,0,0,0,0
Wehen,Dresden,2,3,19,10,2,2,0,0,0
Bochum,St Pauli,2,0,16,5,1,0,0,0,0
Greuther Furth,Sandhausen,1,2,13,10,0,2,0,0,0
Hannover,Dresden,3,0,12,7,3,0,0,0,0
Dresden,Stuttgart,0,2,10,15,0,1,0,0,0
Hamburg,Wehen,3,2,13,13,2,1,0,0,0
Heidenheim,Erzgebirge Aue,3,0,16,13,0,0,0,0,0
Holstein Kiel,Bielefeld,1,2,11,20,0,1,0,0,0
Karlsruhe,St Pauli,1,1,9,6,0,0,0,0,0
Nurnberg,Bochum,0,0,12,9,0,0,0,0,0
Sandhausen,Hannover,3,1,15,16,0,0,0,0,0
Darmstadt,Greuther Furth,1,1,15,14,0,0,0,0,0
Osnabruck,Regensburg,2,2,14,10,0,2,0,0,0
Stuttgart,Hamburg,3,2,13,9,0,2,0,0,0
Bochum,Holstein Kiel,2,1,11,14,0,0,0,0,0
Hannover,Karlsruhe,1,1,19,13,0,0,0,0,0
St Pauli,Heidenheim,0,0,11,9,0,0,0,0,0
Erzgebirge Aue,Darmstadt,1,3,6,17,1,1,0,0,0
Greuther Furth,Osnabruck,0,2,23,10,0,1,0,0,0
Regensburg,Nurnberg,2,2,11,17,1,1,0,0,0
Wehen,Sandhausen,0,1,9,19,0,1,0,0,0
Hamburg,Bielefeld,0,0,13,8,0,0,0,0,0
Holstein Kiel,Stuttgart,3,2,15,18,1,0,0,0,0
Karlsruhe,Bochum,0,0,10,18,0,0,0,0,0
Darmstadt,St Pauli,4,0,21,13,1,0,0,0,0
Osnabruck,Hannover,2,4,8,12,1,1,0,0,0
Sandhausen,Regensburg,0,0,13,7,0,0,0,0,0
Heidenheim,Wehen,1,0,17,7,0,0,0,0,0
Nurnberg,Erzgebirge Aue,1,1,13,7,0,0,0,0,0
Bielefeld,Osnabruck,1,1,6,10,1,0,0,0,0
