League,Date,HomeTeam,AwayTeam,FullTimeGoal,HalfTimeGoal
D1,06/03/2021,Bayern Munich,Dortmund,6,4
D1,07/03/2021,FC Koln,Werder Bremen,2,0
D1,07/03/2021,Bielefeld,Union Berlin,0,0
D1,10/03/2021,Bielefeld,Werder Bremen,2,0
D1,12/03/2021,Augsburg,M'gladbach,4,0
D1,13/03/2021,Mainz,Freiburg,1,0
D1,13/03/2021,Union Berlin,FC Koln,3,1
D1,13/03/2021,Werder Bremen,Bayern Munich,4,2
D1,13/03/2021,Wolfsburg,Schalke 04,5,1
D1,13/03/2021,Dortmund,Hertha,2,0
D1,14/03/2021,Leverkusen,Bielefeld,3,1
D1,14/03/2021,RB Leipzig,Ein Frankfurt,2,0
D1,14/03/2021,Stuttgart,Hoffenheim,2,1
D1,19/03/2021,Bielefeld,RB Leipzig,1,0
D1,20/03/2021,Bayern Munich,Stuttgart,4,4
D1,20/03/2021,Ein Frankfurt,Union Berlin,7,6
D1,20/03/2021,FC Koln,Dortmund,4,2
D1,20/03/2021,Werder Bremen,Wolfsburg,3,3
D1,20/03/2021,Schalke 04,M'gladbach,3,1
D1,21/03/2021,Hoffenheim,Mainz,3,3
D1,21/03/2021,Hertha,Leverkusen,3,3
D1,21/03/2021,Freiburg,Augsburg,2,0
D1,03/04/2021,Augsburg,Hoffenheim,3,2
D1,03/04/2021,Dortmund,Ein Frankfurt,3,2
D1,03/04/2021,Leverkusen,Schalke 04,3,1
D1,03/04/2021,Mainz,Bielefeld,2,0
D1,03/04/2021,Wolfsburg,FC Koln,1,0
D1,03/04/2021,RB Leipzig,Bayern Munich,1,1
D1,03/04/2021,M'gladbach,Freiburg,3,1
D1,04/04/2021,Stuttgart,Werder Bremen,1,0
D1,04/04/2021,Union Berlin,Hertha,2,2
D1,09/04/2021,Bielefeld,Freiburg,1,0
D1,10/04/2021,Bayern Munich,Union Berlin,2,0
D1,10/04/2021,Ein Frankfurt,Wolfsburg,7,3
D1,10/04/2021,Hertha,M'gladbach,4,3
D1,10/04/2021,Werder Bremen,RB Leipzig,5,3
D1,10/04/2021,Stuttgart,Dortmund,5,1
D1,11/04/2021,Schalke 04,Augsburg,1,1
D1,11/04/2021,FC Koln,Mainz,5,2
D1,12/04/2021,Hoffenheim,Leverkusen,0,0
D1,16/04/2021,RB Leipzig,Hoffenheim,0,0
D1,17/04/2021,Augsburg,Bielefeld,0,0
D1,17/04/2021,Freiburg,Schalke 04,4,2
D1,17/04/2021,M'gladbach,Ein Frankfurt,4,1
D1,17/04/2021,Union Berlin,Stuttgart,3,2
D1,17/04/2021,Wolfsburg,Bayern Munich,5,4
D1,17/04/2021,Leverkusen,FC Koln,3,1
D1,18/04/2021,Dortmund,Werder Bremen,5,4
D1,20/04/2021,FC Koln,RB Leipzig,3,0
D1,20/04/2021,Bayern Munich,Leverkusen,2,2
D1,20/04/2021,Bielefeld,Schalke 04,1,0
D1,20/04/2021,Ein Frankfurt,Augsburg,2,1
D1,21/04/2021,Dortmund,Union Berlin,2,1
D1,21/04/2021,Hoffenheim,M'gladbach,5,2
D1,21/04/2021,Stuttgart,Wolfsburg,4,2
D1,21/04/2021,Werder Bremen,Mainz,1,1
D1,23/04/2021,Augsburg,FC Koln,5,3
D1,24/04/2021,Freiburg,Hoffenheim,2,1
D1,24/04/2021,Mainz,Bayern Munich,3,2
D1,24/04/2021,Union Berlin,Werder Bremen,4,0
D1,24/04/2021,Wolfsburg,Dortmund,2,1
D1,24/04/2021,Leverkusen,Ein Frankfurt,4,0
D1,25/04/2021,RB Leipzig,Stuttgart,2,0
D1,25/04/2021,M'gladbach,Bielefeld,5,3
D1,03/05/2021,Mainz,Hertha,2,2
D1,06/05/2021,Hertha,Freiburg,3,2
D1,07/05/2021,Stuttgart,Augsburg,3,1
D1,08/05/2021,Dortmund,RB Leipzig,5,1
D1,08/05/2021,Hoffenheim,Schalke 04,6,2
D1,08/05/2021,Werder Bremen,Leverkusen,0,0
D1,08/05/2021,Wolfsburg,Union Berlin,3,1
D1,08/05/2021,Bayern Munich,M'gladbach,6,4
D1,09/05/2021,FC Koln,Freiburg,5,2
D1,09/05/2021,Ein Frankfurt,Mainz,2,1
D1,09/05/2021,Hertha,Bielefeld,0,0
D1,12/05/2021,Schalke 04,Hertha,3,2
D1,15/05/2021,Augsburg,Werder Bremen,2,0
D1,15/05/2021,Bielefeld,Hoffenheim,2,2
D1,15/05/2021,Freiburg,Bayern Munich,4,2
D1,15/05/2021,Hertha,FC Koln,0,0
D1,15/05/2021,Leverkusen,Union Berlin,2,1
D1,15/05/2021,M'gladbach,Stuttgart,3,1
D1,15/05/2021,Schalke 04,Ein Frankfurt,7,2
D1,16/05/2021,Mainz,Dortmund,4,2
D1,16/05/2021,RB Leipzig,Wolfsburg,4,2
D1,22/05/2021,Bayern Munich,Augsburg,7,4
D1,22/05/2021,Dortmund,Leverkusen,4,1
D1,22/05/2021,Ein Frankfurt,Freiburg,4,0
D1,22/05/2021,FC Koln,Schalke 04,1,0
D1,22/05/2021,Hoffenheim,Hertha,3,1
D1,22/05/2021,Stuttgart,Bielefeld,2,0
D1,22/05/2021,Union Berlin,RB Leipzig,3,0
D1,22/05/2021,Werder Bremen,M'gladbach,6,1
D1,22/05/2021,Wolfsburg,Mainz,5,1
D1,13/08/2021,M'gladbach,Bayern Munich,2,2
D1,14/08/2021,Augsburg,Hoffenheim,4,1
D1,14/08/2021,Bielefeld,Freiburg,0,0
D1,14/08/2021,Stuttgart,Greuther Furth,6,2
D1,14/08/2021,Union Berlin,Leverkusen,2,2
D1,14/08/2021,Wolfsburg,Bochum,1,1
D1,14/08/2021,Dortmund,Ein Frankfurt,7,4
D1,15/08/2021,Mainz,RB Leipzig,1,1
D1,15/08/2021,FC Koln,Hertha,4,2
D1,20/08/2021,RB Leipzig,Stuttgart,4,1
D1,21/08/2021,Bochum,Mainz,2,1
D1,21/08/2021,Ein Frankfurt,Augsburg,0,0
D1,21/08/2021,Freiburg,Dortmund,3,1
D1,21/08/2021,Greuther Furth,Bielefeld,2,1
D1,21/08/2021,Hertha,Wolfsburg,3,0
D1,21/08/2021,Leverkusen,M'gladbach,4,2
D1,22/08/2021,Hoffenheim,Union Berlin,4,3
D1,22/08/2021,Bayern Munich,FC Koln,5,0
D1,27/08/2021,Dortmund,Hoffenheim,5,0
D1,28/08/2021,Augsburg,Leverkusen,5,3
D1,28/08/2021,Bielefeld,Ein Frankfurt,2,1
D1,28/08/2021,FC Koln,Bochum,3,0
D1,28/08/2021,Mainz,Greuther Furth,3,2
D1,28/08/2021,Stuttgart,Freiburg,5,5
D1,28/08/2021,Bayern Munich,Hertha,5,2
D1,29/08/2021,Union Berlin,M'gladbach,3,2
D1,29/08/2021,Wolfsburg,RB Leipzig,1,0
D1,11/09/2021,Freiburg,FC Koln,2,1
D1,11/09/2021,Greuther Furth,Wolfsburg,2,1
D1,11/09/2021,Hoffenheim,Mainz,2,1
D1,11/09/2021,Leverkusen,Dortmund,7,3
D1,11/09/2021,Union Berlin,Augsburg,0,0
D1,11/09/2021,RB Leipzig,Bayern Munich,5,1
D1,12/09/2021,Ein Frankfurt,Stuttgart,2,0
D1,12/09/2021,Bochum,Hertha,4,2
D1,12/09/2021,M'gladbach,Bielefeld,4,2
D1,17/09/2021,Hertha,Greuther Furth,3,0
D1,18/09/2021,Augsburg,M'gladbach,1,0
D1,18/09/2021,Bayern Munich,Bochum,7,4
D1,18/09/2021,Bielefeld,Hoffenheim,0,0
D1,18/09/2021,Mainz,Freiburg,0,0
D1,18/09/2021,FC Koln,RB Leipzig,2,0
D1,19/09/2021,Stuttgart,Leverkusen,4,3
D1,19/09/2021,Dortmund,Union Berlin,6,2
D1,19/09/2021,Wolfsburg,Ein Frankfurt,2,1
D1,24/09/2021,Greuther Furth,Bayern Munich,4,2
D1,25/09/2021,Ein Frankfurt,FC Koln,2,2
D1,25/09/2021,Hoffenheim,Wolfsburg,4,2
D1,25/09/2021,Leverkusen,Mainz,1,0
D1,25/09/2021,RB Leipzig,Hertha,6,3
D1,25/09/2021,Union Berlin,Bielefeld,1,0
D1,25/09/2021,M'gladbach,Dortmund,1,1
D1,26/09/2021,Bochum,Stuttgart,0,0
D1,26/09/2021,Freiburg,Augsburg,3,3
D1,01/10/2021,FC Koln,Greuther Furth,4,1
D1,02/10/2021,Dortmund,Augsburg,3,2
D1,02/10/2021,Hertha,Freiburg,3,1
D1,02/10/2021,Stuttgart,Hoffenheim,4,1
D1,02/10/2021,Wolfsburg,M'gladbach,4,3
D1,02/10/2021,RB Leipzig,Bochum,3,0
D1,03/10/2021,Mainz,Union Berlin,3,1
D1,03/10/2021,Bayern Munich,Ein Frankfurt,3,2
D1,03/10/2021,Bielefeld,Leverkusen,4,2
D1,15/10/2021,Hoffenheim,FC Koln,5,1
D1,16/10/2021,Dortmund,Mainz,4,1
D1,16/10/2021,Ein Frankfurt,Hertha,3,1
D1,16/10/2021,Freiburg,RB Leipzig,2,1
D1,16/10/2021,Greuther Furth,Bochum,1,0
D1,16/10/2021,Union Berlin,Wolfsburg,2,0
D1,16/10/2021,M'gladbach,Stuttgart,2,2
D1,17/10/2021,Leverkusen,Bayern Munich,6,5
D1,17/10/2021,Augsburg,Bielefeld,2,1
D1,22/10/2021,Mainz,Augsburg,5,3
D1,23/10/2021,Bayern Munich,Hoffenheim,4,2
D1,23/10/2021,Bielefeld,Dortmund,4,2
D1,23/10/2021,RB Leipzig,Greuther Furth,5,1
D1,23/10/2021,Wolfsburg,Freiburg,2,1
D1,23/10/2021,Hertha,M'gladbach,1,1
D1,24/10/2021,FC Koln,Leverkusen,4,2
D1,24/10/2021,Stuttgart,Union Berlin,2,1
D1,24/10/2021,Bochum,Ein Frankfurt,2,1
D1,29/10/2021,Hoffenheim,Hertha,2,2
D1,30/10/2021,Bielefeld,Mainz,3,2
D1,30/10/2021,Dortmund,FC Koln,2,1
D1,30/10/2021,Freiburg,Greuther Furth,4,2
D1,30/10/2021,Leverkusen,Wolfsburg,2,0
D1,30/10/2021,Union Berlin,Bayern Munich,7,4
D1,30/10/2021,Ein Frankfurt,RB Leipzig,2,1
D1,31/10/2021,Augsburg,Stuttgart,5,2
D1,31/10/2021,M'gladbach,Bochum,3,2
D1,05/11/2021,Mainz,M'gladbach,2,1
D1,06/11/2021,Bayern Munich,Freiburg,3,1
D1,06/11/2021,Bochum,Hoffenheim,2,0
D1,06/11/2021,Stuttgart,Bielefeld,1,1
D1,06/11/2021,Wolfsburg,Augsburg,1,1
D1,06/11/2021,RB Leipzig,Dortmund,3,1
D1,07/11/2021,Hertha,Leverkusen,2,1
D1,07/11/2021,FC Koln,Union Berlin,4,3
D1,07/11/2021,Greuther Furth,Ein Frankfurt,3,0
D1,19/11/2021,Augsburg,Bayern Munich,3,3
D1,20/11/2021,Bielefeld,Wolfsburg,4,1
D1,20/11/2021,Dortmund,Stuttgart,3,0
D1,20/11/2021,Hoffenheim,RB Leipzig,2,1
D1,20/11/2021,Leverkusen,Bochum,1,1
D1,20/11/2021,M'gladbach,Greuther Furth,4,3
D1,20/11/2021,Union Berlin,Hertha,2,2
D1,21/11/2021,Freiburg,Ein Frankfurt,2,2
D1,21/11/2021,Mainz,FC Koln,2,1
D1,26/11/2021,Stuttgart,Mainz,3,2
D1,27/11/2021,Bochum,Freiburg,3,0
D1,27/11/2021,FC Koln,M'gladbach,5,0
D1,27/11/2021,Greuther Furth,Hoffenheim,9,3
D1,27/11/2021,Hertha,Augsburg,2,1
D1,27/11/2021,Wolfsburg,Dortmund,4,2
D1,27/11/2021,Bayern Munich,Bielefeld,1,0
D1,28/11/2021,Ein Frankfurt,Union Berlin,3,1
D1,28/11/2021,RB Leipzig,Leverkusen,4,2
D1,03/12/2021,Union Berlin,RB Leipzig,3,2
D1,04/12/2021,Augsburg,Bochum,5,3
D1,04/12/2021,Bielefeld,FC Koln,2,1
D1,04/12/2021,Hoffenheim,Ein Frankfurt,5,3
D1,04/12/2021,Leverkusen,Greuther Furth,8,4
D1,04/12/2021,Mainz,Wolfsburg,3,2
D1,04/12/2021,Dortmund,Bayern Munich,5,3
D1,05/12/2021,Stuttgart,Hertha,4,3
D1,05/12/2021,M'gladbach,Freiburg,6,6
D1,10/12/2021,FC Koln,Augsburg,2,0
D1,11/12/2021,Bayern Munich,Mainz,3,1
D1,11/12/2021,Bochum,Dortmund,2,1
D1,11/12/2021,Freiburg,Hoffenheim,3,2
D1,11/12/2021,Hertha,Bielefeld,2,0
D1,11/12/2021,RB Leipzig,M'gladbach,5,2
D1,11/12/2021,Wolfsburg,Stuttgart,2,1
D1,12/12/2021,Greuther Furth,Union Berlin,1,0
D1,12/12/2021,Ein Frankfurt,Leverkusen,7,4
D1,14/12/2021,Stuttgart,Bayern Munich,5,1
D1,14/12/2021,Bielefeld,Bochum,2,0
D1,14/12/2021,Mainz,Hertha,4,2
D1,14/12/2021,Wolfsburg,FC Koln,5,2
D1,15/12/2021,M'gladbach,Ein Frankfurt,5,2
D1,15/12/2021,Augsburg,RB Leipzig,2,1
D1,15/12/2021,Dortmund,Greuther Furth,3,1
D1,15/12/2021,Leverkusen,Hoffenheim,4,1
D1,15/12/2021,Union Berlin,Freiburg,0,0
D1,17/12/2021,Bayern Munich,Wolfsburg,4,1
D1,18/12/2021,Bochum,Union Berlin,1,1
D1,18/12/2021,Ein Frankfurt,Mainz,1,1
D1,18/12/2021,Greuther Furth,Augsburg,0,0
D1,18/12/2021,Hoffenheim,M'gladbach,2,1
D1,18/12/2021,RB Leipzig,Bielefeld,2,0
D1,18/12/2021,Hertha,Dortmund,5,1
D1,19/12/2021,Freiburg,Leverkusen,3,2
D1,19/12/2021,FC Koln,Stuttgart,1,0
D1,07/01/2022,Bayern Munich,M'gladbach,3,3
D1,08/01/2022,Freiburg,Bielefeld,4,1
D1,08/01/2022,Greuther Furth,Stuttgart,0,0
D1,08/01/2022,Hoffenheim,Augsburg,4,3
D1,08/01/2022,Leverkusen,Union Berlin,4,2
D1,08/01/2022,RB Leipzig,Mainz,5,1
D1,08/01/2022,Ein Frankfurt,Dortmund,5,2
D1,09/01/2022,Hertha,FC Koln,4,2
D1,09/01/2022,Bochum,Wolfsburg,1,0
D1,14/01/2022,Dortmund,Freiburg,6,3
D1,15/01/2022,FC Koln,Bayern Munich,4,2
D1,15/01/2022,Mainz,Bochum,1,0
D1,15/01/2022,Stuttgart,RB Leipzig,2,1
D1,15/01/2022,Union Berlin,Hoffenheim,3,2
D1,15/01/2022,Wolfsburg,Hertha,0,0
D1,15/01/2022,M'gladbach,Leverkusen,3,0
D1,16/01/2022,Augsburg,Ein Frankfurt,2,2
D1,16/01/2022,Bielefeld,Greuther Furth,4,2
D1,21/01/2022,Ein Frankfurt,Bielefeld,2,2
D1,22/01/2022,Freiburg,Stuttgart,2,1
D1,22/01/2022,Greuther Furth,Mainz,3,1
D1,22/01/2022,Hoffenheim,Dortmund,5,2
D1,22/01/2022,Leverkusen,Augsburg,6,2
D1,22/01/2022,M'gladbach,Union Berlin,3,2
D1,22/01/2022,Bochum,FC Koln,4,3
D1,23/01/2022,RB Leipzig,Wolfsburg,2,0
D1,23/01/2022,Hertha,Bayern Munich,5,2
D1,04/02/2022,Hertha,Bochum,2,1
D1,05/02/2022,Augsburg,Union Berlin,2,1
D1,05/02/2022,Bielefeld,M'gladbach,2,2
D1,05/02/2022,FC Koln,Freiburg,1,1
D1,05/02/2022,Mainz,Hoffenheim,2,0
D1,05/02/2022,Stuttgart,Ein Frankfurt,5,2
D1,05/02/2022,Bayern Munich,RB Leipzig,5,3
D1,06/02/2022,Dortmund,Leverkusen,7,4
D1,06/02/2022,Wolfsburg,Greuther Furth,5,2
D1,11/02/2022,RB Leipzig,FC Koln,4,1
D1,12/02/2022,Bochum,Bayern Munich,6,5
D1,12/02/2022,Ein Frankfurt,Wolfsburg,2,1
D1,12/02/2022,Freiburg,Mainz,2,1
D1,12/02/2022,Greuther Furth,Hertha,3,1
D1,12/02/2022,M'gladbach,Augsburg,5,1
D1,12/02/2022,Leverkusen,Stuttgart,6,1
D1,13/02/2022,Union Berlin,Dortmund,3,2
D1,13/02/2022,Hoffenheim,Bielefeld,2,1
D1,18/02/2022,Mainz,Leverkusen,5,1
D1,19/02/2022,Augsburg,Freiburg,3,3
D1,19/02/2022,Bielefeld,Union Berlin,1,0
D1,19/02/2022,Stuttgart,Bochum,2,0
D1,19/02/2022,Wolfsburg,Hoffenheim,3,1
D1,19/02/2022,FC Koln,Ein Frankfurt,1,0
D1,20/02/2022,Bayern Munich,Greuther Furth,5,1
D1,20/02/2022,Dortmund,M'gladbach,6,2
D1,20/02/2022,Hertha,RB Leipzig,7,1
D1,25/02/2022,Hoffenheim,Stuttgart,3,0
D1,26/02/2022,Freiburg,Hertha,3,1
D1,26/02/2022,Greuther Furth,FC Koln,2,0
D1,26/02/2022,Leverkusen,Bielefeld,3,1
D1,26/02/2022,M'gladbach,Wolfsburg,4,3
D1,26/02/2022,Union Berlin,Mainz,4,1
D1,26/02/2022,Ein Frankfurt,Bayern Munich,1,0
D1,27/02/2022,Bochum,RB Leipzig,1,0
D1,27/02/2022,Augsburg,Dortmund,2,1
D1,04/03/2022,Bielefeld,Augsburg,1,0
D1,05/03/2022,Bayern Munich,Leverkusen,2,2
D1,05/03/2022,Bochum,Greuther Furth,3,1
D1,05/03/2022,Hertha,Ein Frankfurt,5,1
D1,05/03/2022,RB Leipzig,Freiburg,2,1
D1,05/03/2022,Wolfsburg,Union Berlin,1,1
D1,05/03/2022,Stuttgart,M'gladbach,5,3
D1,06/03/2022,FC Koln,Hoffenheim,1,0
D1,12/03/2022,Freiburg,Wolfsburg,5,2
D1,12/03/2022,Hoffenheim,Bayern Munich,2,2
D1,12/03/2022,Union Berlin,Stuttgart,2,1
D1,12/03/2022,M'gladbach,Hertha,2,1
D1,13/03/2022,Leverkusen,FC Koln,1,0
D1,13/03/2022,Dortmund,Bielefeld,1,1
D1,13/03/2022,Ein Frankfurt,Bochum,3,1
D1,13/03/2022,Greuther Furth,RB Leipzig,7,5
D1,16/03/2022,Mainz,Dortmund,1,0
D1,18/03/2022,Bochum,M'gladbach,2,0
D1,19/03/2022,Greuther Furth,Freiburg,0,0
D1,19/03/2022,Hertha,Hoffenheim,3,1
D1,19/03/2022,Mainz,Bielefeld,4,1
D1,19/03/2022,Stuttgart,Augsburg,5,3
D1,19/03/2022,Bayern Munich,Union Berlin,4,3
D1,20/03/2022,RB Leipzig,Ein Frankfurt,0,0
D1,20/03/2022,Wolfsburg,Leverkusen,2,0
D1,20/03/2022,FC Koln,Dortmund,2,2
D1,01/04/2022,Union Berlin,FC Koln,1,0
D1,02/04/2022,Bielefeld,Stuttgart,2,1
D1,02/04/2022,Ein Frankfurt,Greuther Furth,0,0
D1,02/04/2022,Freiburg,Bayern Munich,5,0
D1,02/04/2022,Hoffenheim,Bochum,3,1
D1,02/04/2022,Leverkusen,Hertha,3,3
D1,02/04/2022,Dortmund,RB Leipzig,5,2
D1,03/04/2022,Augsburg,Wolfsburg,3,1
D1,03/04/2022,M'gladbach,Mainz,2,1
D1,06/04/2022,Augsburg,Mainz,3,1
D1,08/04/2022,Stuttgart,Dortmund,2,1
D1,09/04/2022,Bayern Munich,Augsburg,1,0
D1,09/04/2022,FC Koln,Mainz,5,1
D1,09/04/2022,Greuther Furth,M'gladbach,2,2
D1,09/04/2022,Wolfsburg,Bielefeld,4,2
D1,09/04/2022,Hertha,Union Berlin,5,1
D1,10/04/2022,Bochum,Leverkusen,0,0
D1,10/04/2022,Ein Frankfurt,Freiburg,3,1
D1,10/04/2022,RB Leipzig,Hoffenheim,3,3
D1,16/04/2022,Augsburg,Hertha,1,0
D1,16/04/2022,Dortmund,Wolfsburg,7,5
D1,16/04/2022,Freiburg,Bochum,3,2
D1,16/04/2022,Mainz,Stuttgart,0,0
D1,16/04/2022,M'gladbach,FC Koln,4,3
D1,17/04/2022,Bielefeld,Bayern Munich,3,2
D1,17/04/2022,Hoffenheim,Greuther Furth,0,0
D1,17/04/2022,Union Berlin,Ein Frankfurt,2,2
D1,17/04/2022,Leverkusen,RB Leipzig,1,0
D1,22/04/2022,Wolfsburg,Mainz,5,5
D1,23/04/2022,Ein Frankfurt,Hoffenheim,4,2
D1,23/04/2022,FC Koln,Bielefeld,4,3
D1,23/04/2022,Freiburg,M'gladbach,6,2
D1,23/04/2022,Greuther Furth,Leverkusen,5,3
D1,23/04/2022,RB Leipzig,Union Berlin,3,0
D1,23/04/2022,Bayern Munich,Dortmund,4,2
D1,24/04/2022,Bochum,Augsburg,2,2
D1,24/04/2022,Hertha,Stuttgart,2,1
D1,29/04/2022,Union Berlin,Greuther Furth,2,1
D1,30/04/2022,Augsburg,FC Koln,5,2
D1,30/04/2022,Bielefeld,Hertha,2,0
D1,30/04/2022,Dortmund,Bochum,7,4
D1,30/04/2022,Mainz,Bayern Munich,4,3
D1,30/04/2022,Stuttgart,Wolfsburg,2,1
D1,30/04/2022,Hoffenheim,Freiburg,7,2
D1,02/05/2022,Leverkusen,Ein Frankfurt,2,1
D1,02/05/2022,M'gladbach,RB Leipzig,4,3
D1,06/05/2022,Bochum,Bielefeld,3,2
D1,07/05/2022,FC Koln,Wolfsburg,1,1
D1,07/05/2022,Freiburg,Union Berlin,5,3
D1,07/05/2022,Greuther Furth,Dortmund,4,1
D1,07/05/2022,Hoffenheim,Leverkusen,6,3
D1,07/05/2022,Hertha,Mainz,3,2
D1,08/05/2022,Ein Frankfurt,M'gladbach,2,1
D1,08/05/2022,Bayern Munich,Stuttgart,4,3
D1,08/05/2022,RB Leipzig,Augsburg,4,1
D1,14/05/2022,Augsburg,Greuther Furth,3,2
D1,14/05/2022,Bielefeld,RB Leipzig,2,0
D1,14/05/2022,Dortmund,Hertha,3,1
D1,14/05/2022,Leverkusen,Freiburg,3,0
D1,14/05/2022,Mainz,Ein Frankfurt,4,3
D1,14/05/2022,M'gladbach,Hoffenheim,6,4
D1,14/05/2022,Stuttgart,FC Koln,3,1
D1,14/05/2022,Union Berlin,Bochum,5,2
D1,14/05/2022,Wolfsburg,Bayern Munich,4,3
D2,15/07/2022,Kaiserslautern,Hannover,3,1
D2,16/07/2022,Greuther Furth,Holstein Kiel,4,1
D2,16/07/2022,Regensburg,Darmstadt,2,1
D2,16/07/2022,Sandhausen,Bielefeld,3,1
D2,16/07/2022,St Pauli,Nurnberg,5,3
D2,16/07/2022,Magdeburg,Fortuna Dusseldorf,3,1
D2,17/07/2022,Braunschweig,Hamburg,2,0
D2,17/07/2022,Hansa Rostock,Heidenheim,1,0
D2,17/07/2022,Paderborn,Karlsruhe,5,0
D2,22/07/2022,Darmstadt,Sandhausen,3,2
D2,22/07/2022,Fortuna Dusseldorf,Paderborn,3,3
D2,23/07/2022,Heidenheim,Braunschweig,3,1
D2,23/07/2022,Holstein Kiel,Kaiserslautern,4,1
D2,23/07/2022,Nurnberg,Greuther Furth,2,1
D2,23/07/2022,Hannover,St Pauli,4,2
D2,24/07/2022,Bielefeld,Regensburg,3,1
D2,24/07/2022,Hamburg,Hansa Rostock,1,0
D2,24/07/2022,Karlsruhe,Magdeburg,5,3
D2,05/08/2022,Greuther Furth,Karlsruhe,2,0
D2,05/08/2022,Sandhausen,Fortuna Dusseldorf,1,0
D2,06/08/2022,Hamburg,Heidenheim,1,1
D2,06/08/2022,Paderborn,Hannover,6,3
D2,06/08/2022,Regensburg,Nurnberg,0,0
D2,06/08/2022,Hansa Rostock,Bielefeld,3,1
D2,07/08/2022,Braunschweig,Darmstadt,1,0
D2,07/08/2022,Kaiserslautern,St Pauli,3,1
D2,07/08/2022,Magdeburg,Holstein Kiel,3,2
D2,12/08/2022,Kaiserslautern,Paderborn,1,0
D2,12/08/2022,Nurnberg,Heidenheim,3,1
D2,13/08/2022,Bielefeld,Hamburg,2,1
D2,13/08/2022,Holstein Kiel,Braunschweig,3,1
D2,13/08/2022,Karlsruhe,Sandhausen,5,2
D2,13/08/2022,Darmstadt,Hansa Rostock,4,2
D2,14/08/2022,Fortuna Dusseldorf,Greuther Furth,4,1
D2,14/08/2022,Hannover,Regensburg,1,0
D2,14/08/2022,St Pauli,Magdeburg,3,2
D2,19/08/2022,Hamburg,Darmstadt,3,2
D2,19/08/2022,Magdeburg,Hannover,4,2
D2,20/08/2022,Paderborn,Holstein Kiel,9,7
D2,20/08/2022,Regensburg,Karlsruhe,6,3
D2,20/08/2022,Sandhausen,Nurnberg,3,1
D2,20/08/2022,Braunschweig,Fortuna Dusseldorf,4,0
D2,21/08/2022,Greuther Furth,Kaiserslautern,4,1
D2,21/08/2022,Hansa Rostock,St Pauli,2,2
D2,21/08/2022,Heidenheim,Bielefeld,2,2
D2,26/08/2022,Bielefeld,Braunschweig,5,3
D2,26/08/2022,Fortuna Dusseldorf,Regensburg,4,0
D2,27/08/2022,Darmstadt,Heidenheim,4,1
D2,27/08/2022,Karlsruhe,Hansa Rostock,2,2
D2,27/08/2022,St Pauli,Paderborn,4,1
D2,27/08/2022,Nurnberg,Hamburg,2,1
D2,28/08/2022,Hannover,Greuther Furth,3,0
D2,28/08/2022,Holstein Kiel,Sandhausen,1,0
D2,28/08/2022,Kaiserslautern,Magdeburg,8,5
D2,02/09/2022,Braunschweig,Nurnberg,6,4
D2,02/09/2022,Heidenheim,Fortuna Dusseldorf,3,1
D2,03/09/2022,Greuther Furth,St Pauli,4,1
D2,03/09/2022,Paderborn,Magdeburg,1,0
D2,03/09/2022,Regensburg,Holstein Kiel,0,0
D2,03/09/2022,Hamburg,Karlsruhe,1,1
D2,04/09/2022,Darmstadt,Bielefeld,2,1
D2,04/09/2022,Hansa Rostock,Hannover,1,1
D2,04/09/2022,Sandhausen,Kaiserslautern,0,0
D2,09/09/2022,Holstein Kiel,Hamburg,5,1
D2,09/09/2022,Nurnberg,Bielefeld,1,0
D2,10/09/2022,Hannover,Braunschweig,2,0
D2,10/09/2022,Karlsruhe,Heidenheim,0,0
D2,10/09/2022,Paderborn,Regensburg,3,1
D2,10/09/2022,Fortuna Dusseldorf,Hansa Rostock,4,2
D2,11/09/2022,Kaiserslautern,Darmstadt,6,1
D2,11/09/2022,Magdeburg,Greuther Furth,3,2
D2,11/09/2022,St Pauli,Sandhausen,2,1
D2,16/09/2022,Braunschweig,Karlsruhe,3,1
D2,16/09/2022,Sandhausen,Hannover,5,1
D2,17/09/2022,Bielefeld,Holstein Kiel,6,2
D2,17/09/2022,Darmstadt,Nurnberg,2,2
D2,17/09/2022,Hansa Rostock,Magdeburg,4,2
D2,17/09/2022,Hamburg,Fortuna Dusseldorf,2,1
D2,18/09/2022,Greuther Furth,Paderborn,3,1
D2,18/09/2022,Heidenheim,Kaiserslautern,4,3
D2,18/09/2022,Regensburg,St Pauli,2,2
D2,30/09/2022,Hannover,Hamburg,3,2
D2,30/09/2022,Paderborn,Darmstadt,3,3
D2,01/10/2022,Fortuna Dusseldorf,Bielefeld,5,2
D2,01/10/2022,Greuther Furth,Sandhausen,2,1
D2,01/10/2022,Holstein Kiel,Hansa Rostock,2,1
D2,01/10/2022,St Pauli,Heidenheim,0,0
D2,02/10/2022,Kaiserslautern,Braunschweig,2,0
D2,02/10/2022,Karlsruhe,Nurnberg,3,1
D2,02/10/2022,Magdeburg,Regensburg,1,0
D2,07/10/2022,Bielefeld,Karlsruhe,3,1
D2,07/10/2022,Regensburg,Greuther Furth,4,2
D2,08/10/2022,Braunschweig,St Pauli,3,0
D2,08/10/2022,Darmstadt,Fortuna Dusseldorf,1,0
D2,08/10/2022,Hansa Rostock,Paderborn,3,1
D2,08/10/2022,Hamburg,Kaiserslautern,2,1
D2,09/10/2022,Heidenheim,Hannover,3,1
