HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Freiburg,Union Berlin,3,1,9,14,1,0,0,0,0
Hertha,Werder Bremen,2,2,19,7,1,2,0,0,0
Leverkusen,Ein Frankfurt,4,0,14,9,2,0,0,0,0
Schalke 04,Hoffenheim,1,1,14,4,1,0,0,0,0
Wolfsburg,RB Leipzig,0,0,16,15,0,0,0,0,0
M'gladbach,Dortmund,1,2,10,10,0,1,0,0,0
Paderborn,FC Koln,1,2,16,15,0,2,0,0,0
Union Berlin,Wolfsburg,2,2,6,14,1,0,0,0,0
RB Leipzig,Leverkusen,1,1,9,14,1,1,0,0,0
Augsburg,M'gladbach,2,3,8,15,0,0,0,0,0
Dortmund,Freiburg,1,0,16,13,1,0,0,0,0
Hoffenheim,Bayern Munich,0,6,4,25,0,4,0,0,0
Mainz,Paderborn,2,0,8,9,2,0,0,0,0
FC Koln,Schalke 04,3,0,11,7,2,0,0,0,0
Fortuna Dusseldorf,Hertha,3,3,14,16,3,0,0,0,0
Ein Frankfurt,Union Berlin,1,2,21,11,0,0,0,0,0
Leverkusen,Augsburg,2,0,9,8,1,0,0,0,0
Wolfsburg,Mainz,4,0,16,13,2,0,0,0,0
Freiburg,Fortuna Dusseldorf,0,2,15,9,0,1,0,0,0
Hertha,FC Koln,0,5,9,17,0,3,0,0,0
M'gladbach,Hoffenheim,1,1,17,22,1,0,0,0,0
Werder Bremen,Dortmund,0,2,8,12,0,0,0,0,0
Schalke 04,RB Leipzig,0,5,3,22,0,1,0,0,0
Bayern Munich,Paderborn,3,2,18,5,1,1,0,0,0
FC Koln,Bayern Munich,1,4,13,26,0,3,0,0,0
Mainz,Schalke 04,0,0,15,8,0,0,0,0,0
Augsburg,Freiburg,1,1,10,20,1,0,0,0,0
Hoffenheim,Wolfsburg,2,3,14,15,1,1,0,0,0
Paderborn,Hertha,1,2,20,17,0,1,0,0,0
RB Leipzig,Werder Bremen,3,0,10,8,2,0,0,0,0
Union Berlin,Leverkusen,2,3,20,12,1,1,0,0,0
Fortuna Dusseldorf,M'gladbach,1,4,9,17,1,1,0,0,0
Dortmund,Ein Frankfurt,4,0,17,1,1,0,0,0,0
Bayern Munich,RB Leipzig,0,0,10,8,0,0,0,0,0
Freiburg,Hoffenheim,1,0,12,21,1,0,0,0,0
Hertha,Mainz,1,3,13,10,0,1,0,0,0
Schalke 04,Paderborn,1,1,15,15,0,0,0,0,0
Werder Bremen,Union Berlin,0,2,14,11,0,0,0,0,0
Wolfsburg,Fortuna Dusseldorf,1,1,9,10,0,1,0,0,0
Leverkusen,Dortmund,4,3,9,12,2,2,0,0,0
Ein Frankfurt,Augsburg,5,0,13,8,1,0,0,0,0
FC Koln,Freiburg,4,0,24,9,1,0,0,0,0
Paderborn,Wolfsburg,2,4,10,9,1,2,0,0,0
Augsburg,Werder Bremen,2,1,14,7,0,1,0,0,0
Dortmund,Union Berlin,5,0,13,5,2,0,0,0,0
Fortuna Dusseldorf,Ein Frankfurt,1,1,8,6,0,0,0,0,0
Hoffenheim,Leverkusen,2,1,14,22,1,1,0,0,0
Mainz,Bayern Munich,1,3,8,13,1,3,0,0,0
RB Leipzig,M'gladbach,2,2,18,7,0,2,0,0,0
Hertha,Schalke 04,0,0,9,13,0,0,0,0,0
Werder Bremen,Hoffenheim,0,3,16,9,0,0,0,0,0
Leverkusen,Fortuna Dusseldorf,3,0,25,12,1,0,0,0,0
Ein Frankfurt,RB Leipzig,2,0,7,22,0,0,0,0,0
Freiburg,Paderborn,0,2,19,15,0,0,0,0,0
M'gladbach,Mainz,3,1,15,12,1,1,0,0,0
Union Berlin,Augsburg,2,0,12,25,0,0,0,0,0
Wolfsburg,Hertha,1,2,20,9,0,0,0,0,0
Bayern Munich,Schalke 04,5,0,24,7,2,0,0,0,0
Dortmund,FC Koln,5,1,14,11,2,0,0,0,0
Hertha,Bayern Munich,0,4,6,20,0,0,0,0,0
Paderborn,Leverkusen,1,4,13,12,0,3,0,0,0
Augsburg,Dortmund,3,5,13,17,1,0,0,0,0
FC Koln,Wolfsburg,3,1,12,17,2,0,0,0,0
Fortuna Dusseldorf,Werder Bremen,0,1,17,13,0,0,0,0,0
Hoffenheim,Ein Frankfurt,1,2,12,13,0,1,0,0,0
Mainz,Freiburg,1,2,24,13,0,2,0,0,0
RB Leipzig,Union Berlin,3,1,19,15,0,1,0,0,0
Schalke 04,M'gladbach,2,0,13,14,0,0,0,0,0
Fortuna Dusseldorf,Union Berlin,2,1,22,17,1,0,0,0,0
Paderborn,Ein Frankfurt,2,1,19,20,2,0,0,0,0
Bayern Munich,Wolfsburg,2,0,18,10,0,0,0,0,0
FC Koln,Werder Bremen,1,0,7,6,1,0,0,0,0
Mainz,Leverkusen,0,1,17,14,0,0,0,0,0
RB Leipzig,Augsburg,3,1,22,6,0,1,0,0,0
Schalke 04,Freiburg,2,2,19,19,1,0,0,0,0
Hertha,M'gladbach,0,0,8,11,0,0,0,0,0
Hoffenheim,Dortmund,2,1,11,12,0,1,0,0,0
Leverkusen,Hertha,0,1,17,10,0,0,0,0,0
Ein Frankfurt,FC Koln,2,4,17,21,2,1,0,0,0
Freiburg,Bayern Munich,1,3,15,22,0,1,0,0,0
M'gladbach,Paderborn,2,0,17,12,0,0,0,0,0
Wolfsburg,Schalke 04,1,1,29,8,0,0,0,0,0
Werder Bremen,Mainz,0,5,15,19,0,4,0,0,0
Augsburg,Fortuna Dusseldorf,3,0,12,6,1,0,0,0,0
Dortmund,RB Leipzig,3,3,14,12,2,0,0,0,0
Union Berlin,Hoffenheim,0,2,16,7,0,0,0,0,0
Wolfsburg,M'gladbach,2,1,17,6,1,1,0,0,0
Schalke 04,Ein Frankfurt,1,0,11,17,0,0,0,0,0
Bayern Munich,Werder Bremen,6,1,29,11,2,1,0,0,0
FC Koln,Leverkusen,2,0,13,6,0,0,0,0,0
Hertha,Freiburg,1,0,14,15,0,0,0,0,0
Mainz,Dortmund,0,4,9,18,0,1,0,0,0
Paderborn,Union Berlin,1,1,14,15,1,1,0,0,0
Fortuna Dusseldorf,RB Leipzig,0,3,4,21,0,1,0,0,0
Hoffenheim,Augsburg,2,4,19,6,1,1,0,0,0
Union Berlin,FC Koln,2,0,11,14,1,0,0,0,0
Werder Bremen,Paderborn,0,1,12,18,0,0,0,0,0
Augsburg,Mainz,2,1,18,12,1,1,0,0,0
Dortmund,Fortuna Dusseldorf,5,0,23,2,1,0,0,0,0
Freiburg,Wolfsburg,1,0,10,10,0,0,0,0,0
M'gladbach,Bayern Munich,2,1,7,17,0,0,0,0,0
RB Leipzig,Hoffenheim,3,1,25,11,1,0,0,0,0
Leverkusen,Schalke 04,2,1,19,5,1,0,0,0,0
Ein Frankfurt,Hertha,2,2,25,9,0,1,0,0,0
Mainz,Ein Frankfurt,2,1,18,14,0,1,0,0,0
M'gladbach,Freiburg,4,2,22,13,1,1,0,0,0
Wolfsburg,Werder Bremen,2,3,19,10,1,2,0,0,0
FC Koln,Augsburg,1,1,13,11,0,1,0,0,0
Hertha,Dortmund,1,2,13,7,1,2,0,0,0
Hoffenheim,Fortuna Dusseldorf,1,1,12,11,1,0,0,0,0
Paderborn,RB Leipzig,2,3,8,18,0,3,0,0,0
Bayern Munich,Leverkusen,1,2,24,11,1,2,0,0,0
Schalke 04,Union Berlin,2,1,17,17,1,1,0,0,0
Augsburg,Hertha,4,0,14,5,2,0,0,0,0
Hoffenheim,Mainz,1,5,22,11,0,1,0,0,0
Ein Frankfurt,Wolfsburg,0,2,17,9,0,1,0,0,0
Fortuna Dusseldorf,Bayern Munich,0,4,12,18,0,3,0,0,0
Leverkusen,Freiburg,1,1,27,7,1,1,0,0,0
Union Berlin,M'gladbach,2,0,11,12,1,0,0,0,0
Werder Bremen,Schalke 04,1,2,16,10,0,1,0,0,0
RB Leipzig,FC Koln,4,1,20,6,3,1,0,0,0
Dortmund,Paderborn,3,3,18,10,0,3,0,0,0
M'gladbach,Werder Bremen,3,1,17,16,2,0,0,0,0
Wolfsburg,Leverkusen,0,2,9,9,0,1,0,0,0
Freiburg,Ein Frankfurt,1,0,13,17,0,0,0,0,0
Hertha,RB Leipzig,2,4,7,10,1,2,0,0,0
Mainz,Union Berlin,2,3,18,14,0,2,0,0,0
Paderborn,Augsburg,0,1,12,13,0,1,0,0,0
Schalke 04,Fortuna Dusseldorf,3,3,12,9,1,0,0,0,0
Bayern Munich,Dortmund,4,0,17,2,1,0,0,0,0
FC Koln,Hoffenheim,1,2,11,15,1,0,0,0,0
Fortuna Dusseldorf,FC Koln,2,0,9,8,1,0,0,0,0
Augsburg,Schalke 04,2,3,12,11,1,1,0,0,0
Dortmund,Wolfsburg,3,0,17,12,0,0,0,0,0
Ein Frankfurt,Bayern Munich,5,1,17,7,2,1,0,0,0
Leverkusen,M'gladbach,1,2,23,11,1,2,0,0,0
RB Leipzig,Mainz,8,0,19,10,5,0,0,0,0
Werder Bremen,Freiburg,2,2,20,13,1,1,0,0,0
Union Berlin,Hertha,1,0,16,8,0,0,0,0,0
Hoffenheim,Paderborn,3,0,12,9,3,0,0,0,0
Wolfsburg,Augsburg,0,0,14,10,0,0,0,0,0
M'gladbach,Ein Frankfurt,4,2,12,15,2,0,0,0,0
Bayern Munich,Union Berlin,2,1,21,6,1,0,0,0,0
Freiburg,RB Leipzig,2,1,14,25,1,0,0,0,0
Hertha,Hoffenheim,2,3,13,17,0,2,0,0,0
Paderborn,Fortuna Dusseldorf,2,0,14,18,1,0,0,0,0
Schalke 04,Dortmund,0,0,13,8,0,0,0,0,0
Leverkusen,Werder Bremen,2,2,21,10,1,1,0,0,0
Mainz,FC Koln,3,1,18,16,1,1,0,0,0
FC Koln,Paderborn,3,0,16,9,1,0,0,0,0
Hoffenheim,Schalke 04,2,0,9,11,0,0,0,0,0
Augsburg,Bayern Munich,2,2,9,24,1,1,0,0,0
Fortuna Dusseldorf,Mainz,1,0,20,7,0,0,0,0,0
RB Leipzig,Wolfsburg,1,1,13,14,0,0,0,0,0
Union Berlin,Freiburg,2,0,18,12,1,0,0,0,0
Werder Bremen,Hertha,1,1,15,11,1,0,0,0,0
Dortmund,M'gladbach,1,0,20,13,0,0,0,0,0
Ein Frankfurt,Leverkusen,3,0,10,19,2,0,0,0,0
M'gladbach,Augsburg,5,1,13,13,4,0,0,0,0
Wolfsburg,Union Berlin,1,0,13,14,0,0,0,0,0
Ein Frankfurt,Werder Bremen,2,2,24,11,0,1,0,0,0
Bayern Munich,Hoffenheim,1,2,20,8,0,0,0,0,0
Freiburg,Dortmund,2,2,6,8,0,1,0,0,0
Leverkusen,RB Leipzig,1,1,11,11,0,0,0,0,0
Paderborn,Mainz,1,2,16,18,1,2,0,0,0
Schalke 04,FC Koln,1,1,15,9,0,0,0,0,0
Hertha,Fortuna Dusseldorf,3,1,16,9,2,1,0,0,0
Fortuna Dusseldorf,Freiburg,1,2,17,9,1,1,0,0,0
FC Koln,Hertha,0,4,8,10,0,1,0,0,0
Augsburg,Leverkusen,0,3,8,11,0,1,0,0,0
Hoffenheim,M'gladbach,0,3,17,11,0,1,0,0,0
Mainz,Wolfsburg,0,1,15,4,0,1,0,0,0
Paderborn,Bayern Munich,2,3,10,18,0,1,0,0,0
RB Leipzig,Schalke 04,1,3,17,13,0,2,0,0,0
Dortmund,Werder Bremen,2,2,19,11,2,1,0,0,0
Union Berlin,Ein Frankfurt,1,2,12,14,0,0,0,0,0
Wolfsburg,Hoffenheim,1,1,12,11,1,1,0,0,0
M'gladbach,Fortuna Dusseldorf,2,1,23,18,0,1,0,0,0
Ein Frankfurt,Dortmund,2,2,17,15,1,1,0,0,0
Bayern Munich,FC Koln,4,0,24,16,1,0,0,0,0
Freiburg,Augsburg,1,1,17,12,1,1,0,0,0
Hertha,Paderborn,2,1,6,17,1,0,0,0,0
Leverkusen,Union Berlin,2,0,20,4,2,0,0,0,0
Werder Bremen,RB Leipzig,0,3,11,14,0,2,0,0,0
Schalke 04,Mainz,2,1,19,14,1,0,0,0,0
Hoffenheim,Freiburg,0,3,22,16,0,2,0,0,0
Paderborn,Schalke 04,1,5,9,18,1,1,0,0,0
Augsburg,Ein Frankfurt,2,1,9,23,2,0,0,0,0
Dortmund,Leverkusen,4,0,11,22,1,0,0,0,0
FC Koln,M'gladbach,0,1,14,15,0,1,0,0,0
Mainz,Hertha,2,1,14,16,1,0,0,0,0
Union Berlin,Werder Bremen,1,2,12,16,1,1,0,0,0
RB Leipzig,Bayern Munich,1,1,12,14,1,1,0,0,0
Fortuna Dusseldorf,Wolfsburg,1,1,12,15,1,1,0,0,0
Werder Bremen,Augsburg,3,2,15,12,2,1,0,0,0
Ein Frankfurt,Fortuna Dusseldorf,2,1,15,14,0,1,0,0,0
Bayern Munich,Mainz,6,1,19,7,2,1,0,0,0
Freiburg,FC Koln,1,2,14,9,1,0,0,0,0
Leverkusen,Hoffenheim,0,0,20,6,0,0,0,0,0
Schalke 04,Hertha,3,0,9,9,1,0,0,0,0
Wolfsburg,Paderborn,1,1,15,7,0,1,0,0,0
Union Berlin,Dortmund,3,1,15,13,1,1,0,0,0
M'gladbach,RB Leipzig,1,3,11,14,0,1,0,0,0
RB Leipzig,Ein Frankfurt,2,1,13,11,1,0,0,0,0
Hertha,Wolfsburg,0,3,8,9,0,1,0,0,0
Augsburg,Union Berlin,1,1,12,13,0,0,0,0,0
Fortuna Dusseldorf,Leverkusen,1,3,11,11,0,3,0,0,0
Hoffenheim,Werder Bremen,3,2,10,18,0,1,0,0,0
Mainz,M'gladbach,1,3,21,15,1,1,0,0,0
Paderborn,Freiburg,1,3,15,9,1,2,0,0,0
Schalke 04,Bayern Munich,0,3,9,10,0,1,0,0,0
FC Koln,Dortmund,1,3,13,14,1,0,0,0,0
Ein Frankfurt,Hoffenheim,1,0,17,10,1,0,0,0,0
Union Berlin,RB Leipzig,0,4,13,14,0,3,0,0,0
Dortmund,Augsburg,5,1,23,5,1,1,0,0,0
Freiburg,Mainz,3,0,19,19,0,0,0,0,0
Leverkusen,Paderborn,3,2,13,11,2,2,0,0,0
Werder Bremen,Fortuna Dusseldorf,1,3,23,12,0,1,0,0,0
Wolfsburg,FC Koln,2,1,14,11,1,0,0,0,0
M'gladbach,Schalke 04,0,0,16,8,0,0,0,0,0
Bayern Munich,Hertha,2,2,17,6,1,2,0,0,0
Bayern Munich,Ein Frankfurt,5,1,23,6,1,0,0,0,0
Fortuna Dusseldorf,Hannover,2,1,15,14,0,0,0,0,0
Freiburg,Nurnberg,5,1,18,14,2,0,0,0,0
Hertha,Leverkusen,1,5,9,13,1,2,0,0,0
Mainz,Hoffenheim,4,2,22,19,0,2,0,0,0
M'gladbach,Dortmund,0,2,7,12,0,1,0,0,0
Schalke 04,Stuttgart,0,0,12,16,0,0,0,0,0
Werder Bremen,RB Leipzig,2,1,6,10,1,0,0,0,0
Wolfsburg,Augsburg,8,1,18,12,3,0,0,0,0
Ein Frankfurt,Mainz,0,2,13,15,0,0,0,0,0
Augsburg,Hertha,3,4,5,24,1,0,0,0,0
Dortmund,Fortuna Dusseldorf,3,2,15,8,1,0,0,0,0
Hannover,Freiburg,3,0,18,5,1,0,0,0,0
Hoffenheim,Werder Bremen,0,1,19,11,0,1,0,0,0
Leverkusen,Schalke 04,1,1,18,8,1,0,0,0,0
Nurnberg,M'gladbach,0,4,12,16,0,0,0,0,0
RB Leipzig,Bayern Munich,0,0,10,11,0,0,0,0,0
Stuttgart,Wolfsburg,3,0,11,8,1,0,0,0,0
Freiburg,Fortuna Dusseldorf,1,1,9,16,1,1,0,0,0
Leverkusen,Ein Frankfurt,6,1,17,4,6,1,0,0,0
Schalke 04,Augsburg,0,0,14,7,0,0,0,0,0
Bayern Munich,Hannover,3,1,27,2,2,0,0,0,0
Hertha,Stuttgart,3,1,11,14,2,0,0,0,0
M'gladbach,Hoffenheim,2,2,10,26,0,1,0,0,0
Werder Bremen,Dortmund,2,2,14,21,0,2,0,0,0
Wolfsburg,Nurnberg,2,0,10,12,1,0,0,0,0
Mainz,RB Leipzig,3,3,14,15,1,2,0,0,0
Hoffenheim,Wolfsburg,1,4,19,22,1,1,0,0,0
Nurnberg,Bayern Munich,1,1,9,18,0,0,0,0,0
Dortmund,Schalke 04,2,4,8,8,1,2,0,0,0
Ein Frankfurt,Hertha,0,0,10,10,0,0,0,0,0
Fortuna Dusseldorf,Werder Bremen,4,1,13,18,2,1,0,0,0
Hannover,Mainz,1,0,7,23,0,0,0,0,0
RB Leipzig,Freiburg,2,1,15,14,1,0,0,0,0
Stuttgart,M'gladbach,1,0,13,17,0,0,0,0,0
Augsburg,Leverkusen,1,4,8,13,1,1,0,0,0
Wolfsburg,Ein Frankfurt,1,1,21,12,0,0,0,0,0
Freiburg,Dortmund,0,4,9,10,0,1,0,0,0
Hertha,Hannover,0,0,16,13,0,0,0,0,0
Augsburg,Stuttgart,6,0,24,14,3,0,0,0,0
Bayern Munich,Werder Bremen,1,0,28,3,0,0,0,0,0
Leverkusen,Nurnberg,2,0,20,5,0,0,0,0,0
Mainz,Fortuna Dusseldorf,3,1,21,17,1,1,0,0,0
M'gladbach,RB Leipzig,1,2,14,14,0,1,0,0,0
Schalke 04,Hoffenheim,2,5,15,11,0,2,0,0,0
Ein Frankfurt,Augsburg,1,3,17,18,1,2,0,0,0
Fortuna Dusseldorf,Bayern Munich,1,4,7,21,0,2,0,0,0
Hoffenheim,Hertha,2,0,30,5,1,0,0,0,0
Dortmund,Mainz,2,1,11,17,2,0,0,0,0
Hannover,M'gladbach,0,1,12,18,0,0,0,0,0
RB Leipzig,Wolfsburg,2,0,21,6,2,0,0,0,0
Stuttgart,Leverkusen,0,1,13,18,0,0,0,0,0
Werder Bremen,Freiburg,2,1,17,9,0,0,0,0,0
Nurnberg,Schalke 04,1,1,17,16,0,0,0,0,0
Augsburg,Hoffenheim,0,4,8,18,0,1,0,0,0
M'gladbach,Werder Bremen,1,1,15,12,0,0,0,0,0
Bayern Munich,Dortmund,5,0,22,5,4,0,0,0,0
Hertha,Fortuna Dusseldorf,1,2,13,13,1,1,0,0,0
Leverkusen,RB Leipzig,2,4,11,8,2,1,0,0,0
Schalke 04,Ein Frankfurt,1,2,6,16,1,1,0,0,0
Stuttgart,Nurnberg,1,1,14,19,0,1,0,0,0
Wolfsburg,Hannover,3,1,13,11,1,1,0,0,0
Mainz,Freiburg,5,0,9,17,3,0,0,0,0
Ein Frankfurt,Stuttgart,3,0,11,10,1,0,0,0,0
Hannover,Schalke 04,0,1,15,6,0,1,0,0,0
Dortmund,Wolfsburg,2,0,11,7,0,0,0,0,0
Fortuna Dusseldorf,M'gladbach,3,1,8,13,3,0,0,0,0
Freiburg,Bayern Munich,1,1,12,26,1,1,0,0,0
Nurnberg,Augsburg,3,0,12,14,0,0,0,0,0
RB Leipzig,Hertha,5,0,21,6,2,0,0,0,0
Werder Bremen,Mainz,3,1,8,12,2,0,0,0,0
Hoffenheim,Leverkusen,4,1,13,18,1,1,0,0,0
Bayern Munich,Mainz,6,0,22,7,3,0,0,0,0
Ein Frankfurt,Nurnberg,1,0,24,9,1,0,0,0,0
Leverkusen,Werder Bremen,1,3,15,10,0,2,0,0,0
Augsburg,Hannover,3,1,22,13,0,1,0,0,0
Hertha,Dortmund,2,3,7,25,2,1,0,0,0
Schalke 04,RB Leipzig,0,1,14,15,0,1,0,0,0
Stuttgart,Hoffenheim,1,1,13,21,0,1,0,0,0
Wolfsburg,Fortuna Dusseldorf,5,2,19,18,1,1,0,0,0
M'gladbach,Freiburg,1,1,13,10,1,1,0,0,0
Fortuna Dusseldorf,Ein Frankfurt,0,3,7,15,0,0,0,0,0
Hannover,Leverkusen,2,3,11,15,0,2,0,0,0
Hoffenheim,Nurnberg,2,1,18,11,1,0,0,0,0
Bayern Munich,Wolfsburg,6,0,22,4,2,0,0,0,0
Dortmund,Stuttgart,3,1,18,7,0,0,0,0,0
Freiburg,Hertha,2,1,10,16,1,0,0,0,0
Mainz,M'gladbach,0,1,15,11,0,0,0,0,0
RB Leipzig,Augsburg,0,0,17,5,0,0,0,0,0
Werder Bremen,Schalke 04,4,2,20,14,1,1,0,0,0
Stuttgart,Hannover,5,1,14,3,3,0,0,0,0
Wolfsburg,Werder Bremen,1,1,13,12,0,0,0,0,0
Ein Frankfurt,Hoffenheim,3,2,18,20,1,1,0,0,0
Hertha,Mainz,2,1,11,13,0,0,0,0,0
Leverkusen,Freiburg,2,0,17,8,1,0,0,0,0
M'gladbach,Bayern Munich,1,5,11,19,1,2,0,0,0
Nurnberg,RB Leipzig,0,1,7,12,0,1,0,0,0
Schalke 04,Fortuna Dusseldorf,0,4,7,13,0,1,0,0,0
Augsburg,Dortmund,2,1,9,18,1,0,0,0,0
RB Leipzig,Hoffenheim,1,1,15,7,0,1,0,0,0
Dortmund,Leverkusen,3,2,9,13,2,1,0,0,0
Hannover,Ein Frankfurt,0,3,11,14,0,0,0,0,0
Bayern Munich,Hertha,1,0,12,9,0,0,0,0,0
Fortuna Dusseldorf,Nurnberg,2,1,19,5,0,1,0,0,0
Freiburg,Augsburg,5,1,19,14,3,0,0,0,0
Mainz,Schalke 04,3,0,21,10,1,0,0,0,0
M'gladbach,Wolfsburg,0,3,15,5,0,1,0,0,0
Werder Bremen,Stuttgart,1,1,15,8,1,1,0,0,0
Nurnberg,Dortmund,0,0,7,17,0,0,0,0,0
Ein Frankfurt,M'gladbach,1,1,12,14,1,0,0,0,0
Leverkusen,Fortuna Dusseldorf,2,0,13,3,1,0,0,0,0
Hertha,Werder Bremen,1,1,11,8,1,0,0,0,0
Hoffenheim,Hannover,3,0,26,5,2,0,0,0,0
Schalke 04,Freiburg,0,0,15,12,0,0,0,0,0
Stuttgart,RB Leipzig,1,3,7,7,1,1,0,0,0
Wolfsburg,Mainz,3,0,16,12,1,0,0,0,0
Augsburg,Bayern Munich,2,3,8,17,2,2,0,0,0
Fortuna Dusseldorf,Stuttgart,3,0,15,15,1,0,0,0,0
Werder Bremen,Augsburg,4,0,11,13,3,0,0,0,0
Bayern Munich,Schalke 04,3,1,17,7,2,1,0,0,0
Dortmund,Hoffenheim,3,3,16,14,2,0,0,0,0
Freiburg,Wolfsburg,3,3,10,15,1,1,0,0,0
Hannover,Nurnberg,2,0,18,9,1,0,0,0,0
M'gladbach,Hertha,0,3,13,11,0,1,0,0,0
RB Leipzig,Ein Frankfurt,0,0,14,6,0,0,0,0,0
Mainz,Leverkusen,1,5,15,18,1,4,0,0,0
Augsburg,Mainz,3,0,19,6,2,0,0,0,0
Stuttgart,Freiburg,2,2,17,16,0,1,0,0,0
Ein Frankfurt,Dortmund,1,1,12,13,1,1,0,0,0
Hertha,Wolfsburg,0,1,11,8,0,0,0,0,0
Hoffenheim,Fortuna Dusseldorf,1,1,12,8,1,0,0,0,0
Leverkusen,Bayern Munich,3,1,11,17,0,1,0,0,0
Nurnberg,Werder Bremen,1,1,11,10,0,0,0,0,0
Schalke 04,M'gladbach,0,2,9,16,0,0,0,0,0
Hannover,RB Leipzig,0,3,5,19,0,1,0,0,0
Bayern Munich,Stuttgart,4,1,19,7,1,1,0,0,0
Fortuna Dusseldorf,RB Leipzig,0,4,10,12,0,3,0,0,0
Dortmund,Hannover,5,1,18,11,1,0,0,0,0
Freiburg,Hoffenheim,2,4,20,16,1,1,0,0,0
Mainz,Nurnberg,2,1,20,8,1,1,0,0,0
M'gladbach,Augsburg,2,0,14,4,0,0,0,0,0
Werder Bremen,Ein Frankfurt,2,2,18,8,1,1,0,0,0
Wolfsburg,Leverkusen,0,3,10,23,0,1,0,0,0
Hertha,Schalke 04,2,2,11,14,2,2,0,0,0
Nurnberg,Hertha,1,3,14,16,1,1,0,0,0
Schalke 04,Wolfsburg,2,1,20,12,1,1,0,0,0
Augsburg,Fortuna Dusseldorf,1,2,13,11,0,1,0,0,0
Ein Frankfurt,Freiburg,3,1,9,21,3,0,0,0,0
Hannover,Werder Bremen,0,1,10,23,0,1,0,0,0
Leverkusen,M'gladbach,0,1,22,7,0,1,0,0,0
RB Leipzig,Dortmund,0,1,12,8,0,1,0,0,0
Stuttgart,Mainz,2,3,28,14,0,2,0,0,0
Hoffenheim,Bayern Munich,1,3,13,21,0,2,0,0,0
Augsburg,Wolfsburg,2,3,10,16,0,2,0,0,0
Hoffenheim,Mainz,1,1,28,12,1,1,0,0,0
Ein Frankfurt,Bayern Munich,0,3,10,9,0,1,0,0,0
Hannover,Fortuna Dusseldorf,0,1,17,13,0,0,0,0,0
Leverkusen,Hertha,3,1,15,13,2,1,0,0,0
Nurnberg,Freiburg,0,1,16,7,0,1,0,0,0
RB Leipzig,Werder Bremen,3,2,11,15,2,0,0,0,0
Stuttgart,Schalke 04,1,3,17,15,0,1,0,0,0
Dortmund,M'gladbach,2,1,12,3,1,1,0,0,0
Bayern Munich,RB Leipzig,1,0,10,8,0,0,0,0,0
Freiburg,Hannover,1,1,14,18,1,1,0,0,0
Mainz,Ein Frankfurt,2,2,17,12,2,2,0,0,0
Schalke 04,Leverkusen,1,2,18,8,1,2,0,0,0
Werder Bremen,Hoffenheim,1,1,26,14,0,1,0,0,0
Fortuna Dusseldorf,Dortmund,2,1,8,11,1,0,0,0,0
Hertha,Augsburg,2,2,17,8,2,2,0,0,0
M'gladbach,Nurnberg,2,0,17,7,0,0,0,0,0
Wolfsburg,Stuttgart,2,0,16,11,2,0,0,0,0
Ein Frankfurt,Leverkusen,2,1,17,12,1,0,0,0,0
RB Leipzig,Mainz,4,1,17,11,2,1,0,0,0
Augsburg,Schalke 04,1,1,17,15,1,0,0,0,0
Dortmund,Werder Bremen,2,1,16,9,2,1,0,0,0
Fortuna Dusseldorf,Freiburg,2,0,20,6,0,0,0,0,0
Hannover,Bayern Munich,0,4,3,32,0,2,0,0,0
Hoffenheim,M'gladbach,0,0,27,5,0,0,0,0,0
Stuttgart,Hertha,2,1,9,15,0,1,0,0,0
Nurnberg,Wolfsburg,0,2,11,10,0,0,0,0,0
Mainz,Hannover,1,1,28,11,0,1,0,0,0
M'gladbach,Stuttgart,3,0,23,7,0,0,0,0,0
Bayern Munich,Nurnberg,3,0,20,4,2,0,0,0,0
Freiburg,RB Leipzig,3,0,12,15,2,0,0,0,0
Hertha,Ein Frankfurt,1,0,7,18,1,0,0,0,0
Leverkusen,Augsburg,1,0,21,13,0,0,0,0,0
Schalke 04,Dortmund,1,2,6,10,0,1,0,0,0
Wolfsburg,Hoffenheim,2,2,10,19,2,1,0,0,0
Werder Bremen,Fortuna Dusseldorf,3,1,22,12,1,1,0,0,0
Nurnberg,Leverkusen,1,1,11,20,0,1,0,0,0
Ein Frankfurt,Wolfsburg,1,2,13,10,0,1,0,0,0
RB Leipzig,M'gladbach,2,0,14,7,2,0,0,0,0
Dortmund,Freiburg,2,0,11,5,1,0,0,0,0
Hannover,Hertha,0,2,10,14,0,1,0,0,0
Hoffenheim,Schalke 04,1,1,20,13,0,0,0,0,0
Stuttgart,Augsburg,1,0,13,17,1,0,0,0,0
Werder Bremen,Bayern Munich,1,2,9,16,1,1,0,0,0
Fortuna Dusseldorf,Mainz,0,1,20,15,0,0,0,0,0
Freiburg,Werder Bremen,1,1,23,19,1,0,0,0,0
M'gladbach,Hannover,4,1,20,5,2,1,0,0,0
Augsburg,Ein Frankfurt,1,3,25,15,0,1,0,0,0
Bayern Munich,Fortuna Dusseldorf,3,3,17,9,2,1,0,0,0
Hertha,Hoffenheim,3,3,23,13,1,2,0,0,0
Mainz,Dortmund,1,2,15,11,0,0,0,0,0
Schalke 04,Nurnberg,5,2,20,12,2,1,0,0,0
