HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Plymouth,Sunderland,1,3,6,24,0,1,0,0,0
Rochdale,Doncaster,1,2,19,11,0,1,0,0,0
Shrewsbury,Oxford,2,3,11,16,2,1,0,0,0
Swindon,Ipswich,1,2,11,17,0,1,0,0,0
Accrington,Portsmouth,3,3,25,13,2,0,0,0,0
AFC Wimbledon,Rochdale,3,3,16,14,0,1,0,0,0
Burton,Fleetwood Town,5,2,14,11,2,0,0,0,0
Charlton,Crewe,2,2,11,16,1,0,0,0,0
Shrewsbury,Lincoln,0,1,8,9,0,1,0,0,0
Sunderland,Blackpool,0,1,13,7,0,0,0,0,0
Peterboro,Doncaster,2,2,18,12,2,1,0,0,0
Portsmouth,Bristol Rvs,1,0,8,7,1,0,0,0,0
Blackpool,Shrewsbury,0,1,11,5,0,0,0,0,0
Charlton,Peterboro,0,1,11,11,0,1,0,0,0
Crewe,Rochdale,1,1,10,17,0,0,0,0,0
Doncaster,Fleetwood Town,0,1,7,13,0,0,0,0,0
Gillingham,Northampton,2,2,18,17,1,0,0,0,0
Ipswich,AFC Wimbledon,0,0,11,18,0,0,0,0,0
Lincoln,Hull,1,2,7,18,0,1,0,0,0
Milton Keynes Dons,Swindon,5,0,14,4,3,0,0,0,0
Oxford,Plymouth,3,1,21,11,1,0,0,0,0
Sunderland,Accrington,3,3,17,14,2,0,0,0,0
Wigan,Burton,1,1,9,10,1,1,0,0,0
Swindon,Portsmouth,3,1,13,19,1,0,0,0,0
Accrington,Doncaster,2,1,26,4,1,0,0,0,0
AFC Wimbledon,Oxford,2,1,15,12,0,0,0,0,0
Bristol Rvs,Milton Keynes Dons,0,2,9,13,0,1,0,0,0
Burton,Lincoln,0,1,11,16,0,1,0,0,0
Northampton,Ipswich,3,0,11,10,2,0,0,0,0
Rochdale,Blackpool,1,0,9,12,0,0,0,0,0
Shrewsbury,Wigan,1,2,11,13,0,2,0,0,0
Fleetwood Town,Crewe,0,2,17,11,0,1,0,0,0
Hull,Sunderland,2,2,12,14,1,2,0,0,0
Peterboro,Gillingham,0,1,19,9,0,1,0,0,0
Plymouth,Charlton,0,6,11,14,0,2,0,0,0
Blackpool,Sunderland,1,0,7,13,0,0,0,0,0
Bristol Rvs,Lincoln,0,1,15,9,0,1,0,0,0
Burton,Plymouth,1,1,21,13,0,0,0,0,0
Charlton,Ipswich,0,0,12,5,0,0,0,0,0
Hull,Fleetwood Town,2,1,9,13,0,1,0,0,0
Milton Keynes Dons,Portsmouth,1,0,13,11,1,0,0,0,0
Rochdale,Accrington,3,1,20,11,1,1,0,0,0
Shrewsbury,Doncaster,0,2,12,10,0,1,0,0,0
Wigan,Crewe,2,0,17,5,1,0,0,0,0
AFC Wimbledon,Swindon,4,1,20,11,3,0,0,0,0
Oxford,Gillingham,3,2,16,15,0,1,0,0,0
Peterboro,Northampton,3,1,10,9,1,1,0,0,0
Crewe,Portsmouth,0,0,9,12,0,0,0,0,0
Wigan,Sunderland,2,1,13,18,1,1,0,0,0
AFC Wimbledon,Ipswich,3,0,22,8,2,0,0,0,0
Blackpool,Accrington,0,0,11,8,0,0,0,0,0
Doncaster,Burton,0,3,12,15,0,0,0,0,0
Lincoln,Milton Keynes Dons,4,0,7,7,0,0,0,0,0
Oxford,Shrewsbury,4,1,13,9,2,0,0,0,0
Rochdale,Swindon,2,1,13,14,1,0,0,0,0
Accrington,AFC Wimbledon,1,5,13,15,1,3,0,0,0
Crewe,Oxford,0,6,7,18,0,3,0,0,0
Doncaster,Wigan,1,4,8,14,1,3,0,0,0
Fleetwood Town,Rochdale,1,0,10,9,0,0,0,0,0
Gillingham,Shrewsbury,0,0,13,17,0,0,0,0,0
Ipswich,Milton Keynes Dons,0,0,7,13,0,0,0,0,0
Lincoln,Blackpool,2,2,7,17,0,1,0,0,0
Northampton,Bristol Rvs,1,1,9,11,0,1,0,0,0
Plymouth,Hull,0,3,12,20,0,1,0,0,0
Portsmouth,Burton,1,2,13,10,0,1,0,0,0
Sunderland,Charlton,1,2,16,11,0,1,0,0,0
Swindon,Peterboro,0,3,10,17,0,2,0,0,0
AFC Wimbledon,Fleetwood Town,0,1,10,9,0,0,0,0,0
Blackpool,Gillingham,4,1,14,8,3,1,0,0,0
Bristol Rvs,Doncaster,2,1,16,7,1,1,0,0,0
Burton,Swindon,2,1,13,13,1,1,0,0,0
Hull,Northampton,3,0,13,3,2,0,0,0,0
Milton Keynes Dons,Crewe,0,2,13,6,0,2,0,0,0
Oxford,Accrington,1,2,17,18,1,1,0,0,0
Peterboro,Sunderland,1,1,11,11,0,0,0,0,0
Rochdale,Ipswich,0,0,2,5,0,0,0,0,0
Shrewsbury,Plymouth,3,0,15,3,0,0,0,0,0
Wigan,Portsmouth,0,1,14,5,0,0,0,0,0
Doncaster,Charlton,0,1,12,3,0,1,0,0,0
Accrington,Burton,0,0,25,9,0,0,0,0,0
Crewe,Hull,1,2,15,14,0,0,0,0,0
Fleetwood Town,Peterboro,0,1,13,14,0,0,0,0,0
Ipswich,Bristol Rvs,2,1,14,14,2,1,0,0,0
Northampton,Shrewsbury,1,0,9,9,1,0,0,0,0
Plymouth,AFC Wimbledon,1,0,10,15,1,0,0,0,0
Portsmouth,Rochdale,2,1,7,11,2,0,0,0,0
Sunderland,Oxford,3,1,13,6,1,1,0,0,0
Swindon,Blackpool,0,2,4,10,0,1,0,0,0
Gillingham,Wigan,1,0,9,13,0,0,0,0,0
AFC Wimbledon,Northampton,1,0,10,10,0,0,0,0,0
Blackpool,Plymouth,2,2,11,13,0,1,0,0,0
Bristol Rvs,Sunderland,0,1,11,17,0,1,0,0,0
Hull,Gillingham,1,1,14,12,1,0,0,0,0
Milton Keynes Dons,Doncaster,1,0,13,11,0,0,0,0,0
Peterboro,Accrington,7,0,19,8,3,0,0,0,0
Shrewsbury,Portsmouth,1,2,6,7,0,2,0,0,0
Wigan,Ipswich,0,0,10,8,0,0,0,0,0
Oxford,Lincoln,2,1,20,13,1,1,0,0,0
Blackpool,Peterboro,3,1,10,8,1,1,0,0,0
Bristol Rvs,Swindon,0,1,9,9,0,0,0,0,0
Burton,Shrewsbury,1,2,9,5,0,1,0,0,0
Northampton,Oxford,1,0,9,17,0,0,0,0,0
Portsmouth,Ipswich,2,1,8,8,1,1,0,0,0
Accrington,Wigan,3,1,12,17,2,1,0,0,0
AFC Wimbledon,Charlton,2,2,14,9,1,2,0,0,0
Burton,Milton Keynes Dons,1,2,11,4,0,1,0,0,0
Fleetwood Town,Swindon,0,2,8,11,0,1,0,0,0
Gillingham,Doncaster,2,2,17,10,2,2,0,0,0
Northampton,Crewe,0,1,6,3,0,0,0,0,0
Oxford,Blackpool,0,2,14,17,0,2,0,0,0
Plymouth,Bristol Rvs,2,0,15,22,2,0,0,0,0
Rochdale,Peterboro,3,3,16,15,0,2,0,0,0
Shrewsbury,Hull,1,1,7,10,0,0,0,0,0
Sunderland,Lincoln,1,1,13,10,1,0,0,0,0
Accrington,Sunderland,0,2,6,12,0,0,0,0,0
AFC Wimbledon,Wigan,1,1,10,9,0,0,0,0,0
Blackpool,Burton,1,1,13,12,0,1,0,0,0
Charlton,Bristol Rvs,3,2,15,7,2,2,0,0,0
Lincoln,Gillingham,0,3,16,8,0,2,0,0,0
Milton Keynes Dons,Plymouth,2,1,12,10,1,0,0,0,0
Oxford,Doncaster,3,0,22,21,3,0,0,0,0
Peterboro,Portsmouth,1,0,9,14,1,0,0,0,0
Fleetwood Town,Ipswich,2,0,17,8,1,0,0,0,0
Swindon,Gillingham,1,3,12,11,1,0,0,0,0
Blackpool,Fleetwood Town,0,0,24,6,0,0,0,0,0
Bristol Rvs,AFC Wimbledon,0,0,19,10,0,0,0,0,0
Charlton,Shrewsbury,1,1,15,11,0,0,0,0,0
Crewe,Burton,0,3,11,10,0,3,0,0,0
Doncaster,Northampton,0,0,10,8,0,0,0,0,0
Hull,Oxford,2,0,8,9,1,0,0,0,0
Ipswich,Plymouth,1,0,11,6,1,0,0,0,0
Lincoln,Rochdale,1,2,9,18,0,1,0,0,0
Milton Keynes Dons,Accrington,3,2,16,7,1,0,0,0,0
AFC Wimbledon,Burton,0,1,2,4,0,0,0,0,0
Bristol Rvs,Accrington,4,1,15,10,2,0,0,0,0
Charlton,Northampton,2,1,11,2,0,0,0,0,0
Crewe,Doncaster,1,0,10,9,0,0,0,0,0
Ipswich,Lincoln,1,1,3,10,0,1,0,0,0
Milton Keynes Dons,Blackpool,0,1,8,4,0,1,0,0,0
Peterboro,Hull,1,3,8,7,1,1,0,0,0
Plymouth,Wigan,0,2,16,10,0,2,0,0,0
Rochdale,Shrewsbury,0,2,12,10,0,0,0,0,0
Swindon,Oxford,1,2,18,13,0,1,0,0,0
Fleetwood Town,Gillingham,1,0,11,7,1,0,0,0,0
Portsmouth,Sunderland,0,2,8,9,0,1,0,0,0
Gillingham,Ipswich,3,1,13,8,1,0,0,0,0
Accrington,Swindon,2,1,15,9,2,1,0,0,0
Blackpool,AFC Wimbledon,1,1,13,14,0,0,0,0,0
Burton,Peterboro,2,1,9,19,0,0,0,0,0
Doncaster,Plymouth,2,1,19,21,1,0,0,0,0
Hull,Bristol Rvs,2,0,9,8,1,0,0,0,0
Lincoln,Crewe,3,0,10,9,1,0,0,0,0
Northampton,Portsmouth,4,1,14,11,4,0,0,0,0
Oxford,Charlton,0,0,14,11,0,0,0,0,0
Shrewsbury,Fleetwood Town,0,2,6,8,0,1,0,0,0
Sunderland,Rochdale,2,0,7,8,2,0,0,0,0
Wigan,Milton Keynes Dons,3,0,7,16,1,0,0,0,0
Gillingham,Milton Keynes Dons,3,2,10,13,2,2,0,0,0
Wigan,Charlton,0,1,12,12,0,1,0,0,0
Accrington,Ipswich,1,2,10,11,1,2,0,0,0
Blackpool,Crewe,1,1,9,10,1,0,0,0,0
Burton,Bristol Rvs,1,0,15,13,0,0,0,0,0
Doncaster,Portsmouth,2,1,13,13,1,0,0,0,0
Hull,Rochdale,2,0,10,4,1,0,0,0,0
Lincoln,Fleetwood Town,1,2,9,14,0,1,0,0,0
Northampton,Plymouth,2,0,7,7,1,0,0,0,0
Oxford,Peterboro,0,0,11,14,0,0,0,0,0
Shrewsbury,AFC Wimbledon,1,1,7,7,1,0,0,0,0
Sunderland,Swindon,1,0,14,10,0,0,0,0,0
AFC Wimbledon,Hull,0,3,11,18,0,2,0,0,0
Bristol Rvs,Shrewsbury,2,1,15,3,1,0,0,0,0
Charlton,Blackpool,0,3,2,11,0,2,0,0,0
Crewe,Sunderland,2,2,13,12,2,0,0,0,0
Fleetwood Town,Accrington,1,1,15,13,1,1,0,0,0
Ipswich,Doncaster,2,1,10,17,1,0,0,0,0
Milton Keynes Dons,Oxford,1,1,10,15,1,0,0,0,0
Peterboro,Wigan,2,1,11,10,0,0,0,0,0
Plymouth,Lincoln,4,3,10,15,2,1,0,0,0
Portsmouth,Gillingham,1,1,12,18,1,1,0,0,0
Rochdale,Burton,0,2,6,18,0,0,0,0,0
Swindon,Northampton,2,1,8,8,1,1,0,0,0
AFC Wimbledon,Gillingham,1,0,9,8,0,0,0,0,0
Bristol Rvs,Wigan,1,2,20,4,0,0,0,0,0
Charlton,Burton,1,2,10,11,1,1,0,0,0
Crewe,Accrington,2,0,17,8,1,0,0,0,0
Hull,Ipswich,0,1,6,8,0,1,0,0,0
Lincoln,Swindon,2,2,10,15,1,2,0,0,0
Northampton,Rochdale,0,0,10,4,0,0,0,0,0
Oxford,Portsmouth,0,1,14,17,0,0,0,0,0
Shrewsbury,Milton Keynes Dons,4,2,8,9,3,1,0,0,0
Sunderland,Fleetwood Town,2,0,12,0,0,0,0,0,0
Plymouth,Peterboro,0,3,6,13,0,0,0,0,0
Gillingham,Bristol Rvs,2,0,12,20,0,0,0,0,0
Accrington,Shrewsbury,1,1,9,6,0,0,0,0,0
Burton,Sunderland,0,3,15,17,0,2,0,0,0
Doncaster,Hull,3,3,17,11,1,3,0,0,0
Fleetwood Town,Charlton,1,1,22,4,1,1,0,0,0
Ipswich,Oxford,0,0,11,8,0,0,0,0,0
Milton Keynes Dons,Northampton,4,3,12,19,2,1,0,0,0
Peterboro,AFC Wimbledon,3,0,15,10,0,0,0,0,0
Portsmouth,Blackpool,0,1,8,7,0,0,0,0,0
Rochdale,Plymouth,0,0,15,13,0,0,0,0,0
Swindon,Crewe,2,1,11,10,1,1,0,0,0
Wigan,Lincoln,1,2,16,7,1,1,0,0,0
Wigan,Hull,0,5,5,15,0,2,0,0,0
Doncaster,Accrington,0,1,18,16,0,1,0,0,0
Gillingham,Peterboro,1,3,8,11,1,0,0,0,0
Blackpool,Rochdale,1,0,11,5,1,0,0,0,0
Bristol Rvs,Portsmouth,3,1,9,17,2,1,0,0,0
Ipswich,Northampton,0,0,10,9,0,0,0,0,0
Oxford,Wigan,2,1,17,7,0,0,0,0,0
Lincoln,Accrington,2,2,10,17,0,1,0,0,0
Charlton,Gillingham,2,3,14,10,1,2,0,0,0
Hull,Milton Keynes Dons,0,1,14,10,0,0,0,0,0
Northampton,Burton,0,2,11,8,0,0,0,0,0
Plymouth,Fleetwood Town,1,0,14,11,1,0,0,0,0
Sunderland,Doncaster,4,1,9,18,3,0,0,0,0
Accrington,Plymouth,0,1,23,6,0,0,0,0,0
Bristol Rvs,Oxford,0,2,15,12,0,1,0,0,0
Hull,Lincoln,0,0,15,8,0,0,0,0,0
Northampton,Wigan,0,1,6,8,0,0,0,0,0
Peterboro,Ipswich,2,1,12,7,1,1,0,0,0
Portsmouth,Swindon,2,0,16,9,1,0,0,0,0
Rochdale,Milton Keynes Dons,1,4,8,15,1,1,0,0,0
Shrewsbury,Sunderland,2,1,15,18,0,1,0,0,0
Fleetwood Town,Doncaster,3,1,15,6,0,1,0,0,0
Accrington,Northampton,0,0,8,15,0,0,0,0,0
Burton,Hull,1,0,8,7,0,0,0,0,0
Doncaster,Oxford,3,2,5,16,1,1,0,0,0
Fleetwood Town,Bristol Rvs,0,0,12,12,0,0,0,0,0
Ipswich,Blackpool,2,0,13,9,1,0,0,0,0
Milton Keynes Dons,Sunderland,2,2,16,20,2,1,0,0,0
Peterboro,Crewe,2,0,13,4,2,0,0,0,0
Portsmouth,Plymouth,2,2,27,9,0,0,0,0,0
Rochdale,Charlton,0,2,6,17,0,2,0,0,0
Swindon,Shrewsbury,0,1,6,5,0,1,0,0,0
Wigan,AFC Wimbledon,2,3,16,11,1,2,0,0,0
Gillingham,Lincoln,0,3,16,9,0,1,0,0,0
Swindon,Wigan,1,0,9,7,1,0,0,0,0
Accrington,Bristol Rvs,6,1,23,13,4,1,0,0,0
Blackpool,Northampton,2,0,17,8,1,0,0,0,0
Charlton,Portsmouth,1,3,12,15,0,1,0,0,0
Shrewsbury,Crewe,0,1,16,6,0,1,0,0,0
Sunderland,Gillingham,2,2,12,14,2,1,0,0,0
AFC Wimbledon,Milton Keynes Dons,0,2,5,8,0,0,0,0,0
Bristol Rvs,Rochdale,1,2,18,7,1,1,0,0,0
Crewe,Ipswich,1,1,7,7,0,0,0,0,0
Hull,Swindon,1,0,11,4,1,0,0,0,0
Lincoln,Doncaster,0,1,17,11,0,1,0,0,0
Oxford,Fleetwood Town,1,0,17,6,1,0,0,0,0
Plymouth,Accrington,2,2,21,11,1,1,0,0,0
Shrewsbury,Peterboro,2,0,10,9,0,0,0,0,0
Accrington,Hull,2,0,17,12,0,0,0,0,0
Gillingham,Crewe,4,1,9,12,3,0,0,0,0
Doncaster,AFC Wimbledon,2,0,14,13,2,0,0,0,0
Milton Keynes Dons,Charlton,0,1,14,9,0,1,0,0,0
Peterboro,Bristol Rvs,0,0,17,10,0,0,0,0,0
Portsmouth,Lincoln,0,1,7,17,0,0,0,0,0
Rochdale,Oxford,3,4,9,22,2,1,0,0,0
Swindon,Plymouth,0,2,4,14,0,1,0,0,0
Wigan,Blackpool,0,5,7,21,0,2,0,0,0
Fleetwood Town,Northampton,0,0,11,15,0,0,0,0,0
Ipswich,Sunderland,0,1,6,17,0,1,0,0,0
Charlton,Swindon,2,2,20,7,0,2,0,0,0
Crewe,AFC Wimbledon,1,1,12,14,1,1,0,0,0
Gillingham,Rochdale,2,2,13,10,1,0,0,0,0
Ipswich,Peterboro,0,1,13,7,0,0,0,0,0
Lincoln,Northampton,2,1,10,9,0,0,0,0,0
Oxford,Bristol Rvs,2,0,12,11,1,0,0,0,0
Portsmouth,Hull,0,4,11,9,0,1,0,0,0
Sunderland,Shrewsbury,1,0,11,9,1,0,0,0,0
Wigan,Fleetwood Town,0,0,8,12,0,0,0,0,0
Hull,Accrington,3,0,18,12,1,0,0,0,0
Peterboro,Charlton,2,1,7,8,0,1,0,0,0
Crewe,Bristol Rvs,3,2,11,17,2,0,0,0,0
Doncaster,Rochdale,1,0,8,10,1,0,0,0,0
Milton Keynes Dons,Fleetwood Town,3,1,13,18,3,0,0,0,0
Portsmouth,AFC Wimbledon,4,0,15,9,3,0,0,0,0
Sunderland,Plymouth,1,2,14,3,0,1,0,0,0
AFC Wimbledon,Sunderland,0,3,9,12,0,1,0,0,0
Accrington,Gillingham,0,1,14,9,0,1,0,0,0
Bristol Rvs,Charlton,0,1,10,13,0,0,0,0,0
Burton,Ipswich,0,1,8,6,0,0,0,0,0
Fleetwood Town,Portsmouth,0,1,14,8,0,1,0,0,0
Hull,Blackpool,1,1,9,10,0,0,0,0,0
Peterboro,Milton Keynes Dons,3,0,6,13,2,0,0,0,0
Plymouth,Crewe,1,1,14,11,1,0,0,0,0
Rochdale,Wigan,3,3,15,18,1,2,0,0,0
Swindon,Doncaster,1,2,6,7,0,2,0,0,0
Charlton,Rochdale,4,4,21,13,2,4,0,0,0
Lincoln,Peterboro,1,1,18,12,0,1,0,0,0
Gillingham,Burton,0,1,15,9,0,1,0,0,0
Rochdale,Crewe,3,3,14,16,0,3,0,0,0
Ipswich,Swindon,2,3,14,11,0,1,0,0,0
Sunderland,Hull,1,1,6,10,1,1,0,0,0
Charlton,Accrington,0,2,18,16,0,1,0,0,0
AFC Wimbledon,Lincoln,1,2,12,8,1,1,0,0,0
Bristol Rvs,Blackpool,2,1,10,21,2,1,0,0,0
Burton,Oxford,1,5,14,13,1,3,0,0,0
Hull,Charlton,2,0,16,4,1,0,0,0,0
Northampton,Sunderland,0,0,8,10,0,0,0,0,0
Plymouth,Gillingham,1,0,17,12,1,0,0,0,0
Burton,Wigan,3,4,13,13,2,2,0,0,0
Swindon,Milton Keynes Dons,1,4,5,6,1,3,0,0,0
Northampton,Gillingham,3,1,12,11,2,1,0,0,0
Plymouth,Oxford,2,3,11,15,1,1,0,0,0
Shrewsbury,Blackpool,1,0,13,12,1,0,0,0,0
Charlton,Plymouth,2,2,13,9,1,2,0,0,0
Crewe,Fleetwood Town,1,1,6,8,0,0,0,0,0
Lincoln,Burton,5,1,12,12,2,0,0,0,0
Milton Keynes Dons,Bristol Rvs,2,0,17,6,1,0,0,0,0
Oxford,AFC Wimbledon,2,0,6,16,2,0,0,0,0
Wigan,Shrewsbury,1,1,5,8,0,0,0,0,0
Doncaster,Shrewsbury,0,1,19,5,0,0,0,0,0
Rochdale,Gillingham,1,4,8,17,0,3,0,0,0
Accrington,Blackpool,0,0,19,6,0,0,0,0,0
AFC Wimbledon,Crewe,1,2,14,9,0,0,0,0,0
Burton,Doncaster,1,3,11,10,1,2,0,0,0
Fleetwood Town,Wigan,1,1,9,10,1,0,0,0,0
Northampton,Lincoln,0,4,9,17,0,2,0,0,0
Plymouth,Milton Keynes Dons,1,0,14,6,0,0,0,0,0
Swindon,Charlton,2,2,8,13,1,1,0,0,0
Hull,Portsmouth,0,2,15,6,0,1,0,0,0
Gillingham,Accrington,0,2,13,11,0,1,0,0,0
Blackpool,Hull,3,2,15,13,1,1,0,0,0
Crewe,Plymouth,2,1,12,5,2,0,0,0,0
Doncaster,Swindon,2,1,15,10,0,0,0,0,0
Lincoln,Shrewsbury,0,1,15,6,0,1,0,0,0
Sunderland,AFC Wimbledon,1,1,10,10,0,1,0,0,0
Wigan,Rochdale,0,5,8,21,0,2,0,0,0
Ipswich,Burton,2,1,18,5,1,1,0,0,0
Milton Keynes Dons,Peterboro,1,1,10,4,0,1,0,0,0
Oxford,Northampton,4,0,23,4,0,0,0,0,0
Portsmouth,Fleetwood Town,0,0,14,5,0,0,0,0,0
Blackpool,Oxford,0,0,6,5,0,0,0,0,0
Bristol Rvs,Plymouth,3,0,17,24,2,0,0,0,0
Charlton,AFC Wimbledon,5,2,16,11,1,2,0,0,0
Crewe,Northampton,2,1,23,6,0,1,0,0,0
Doncaster,Gillingham,2,1,26,7,1,0,0,0,0
Hull,Shrewsbury,0,1,8,6,0,1,0,0,0
Ipswich,Portsmouth,0,2,10,12,0,2,0,0,0
Lincoln,Sunderland,0,4,6,14,0,3,0,0,0
Milton Keynes Dons,Burton,1,1,15,18,0,1,0,0,0
Peterboro,Rochdale,4,1,21,10,4,1,0,0,0
Swindon,Fleetwood Town,0,1,9,5,0,1,0,0,0
Wigan,Accrington,4,3,12,22,3,0,0,0,0
Gillingham,Swindon,2,0,6,18,1,0,0,0,0
Accrington,Milton Keynes Dons,2,1,11,11,1,0,0,0,0
AFC Wimbledon,Bristol Rvs,2,4,13,23,2,3,0,0,0
Burton,Crewe,1,1,8,11,0,0,0,0,0
Fleetwood Town,Blackpool,0,1,8,9,0,1,0,0,0
Northampton,Doncaster,0,2,7,11,0,1,0,0,0
Oxford,Hull,1,1,8,17,1,0,0,0,0
Plymouth,Ipswich,1,2,13,9,1,0,0,0,0
Portsmouth,Peterboro,2,0,12,7,0,0,0,0,0
Rochdale,Lincoln,0,2,7,13,0,1,0,0,0
Shrewsbury,Charlton,1,1,16,9,0,0,0,0,0
Sunderland,Wigan,0,1,16,1,0,1,0,0,0
AFC Wimbledon,Peterboro,2,1,9,14,0,0,0,0,0
Bristol Rvs,Gillingham,0,2,17,12,0,1,0,0,0
Hull,Doncaster,2,1,25,6,1,0,0,0,0
Charlton,Milton Keynes Dons,0,1,8,19,0,0,0,0,0
Shrewsbury,Accrington,2,2,12,18,1,1,0,0,0
Blackpool,Portsmouth,1,0,12,9,0,0,0,0,0
Crewe,Swindon,4,2,26,7,1,2,0,0,0
Lincoln,Wigan,2,1,14,6,0,0,0,0,0
Oxford,Ipswich,0,0,14,7,0,0,0,0,0
Sunderland,Burton,1,1,20,5,0,0,0,0,0
Northampton,Fleetwood Town,1,0,5,14,0,0,0,0,0
Plymouth,Rochdale,0,4,19,13,0,3,0,0,0
Ipswich,Charlton,0,2,14,10,0,1,0,0,0
Oxford,Swindon,1,2,8,14,1,0,0,0,0
Fleetwood Town,Sunderland,1,1,14,10,0,0,0,0,0
Gillingham,AFC Wimbledon,2,1,14,13,1,1,0,0,0
Accrington,Crewe,1,0,18,7,0,0,0,0,0
Burton,Charlton,4,2,16,16,2,1,0,0,0
Doncaster,Blackpool,3,2,7,15,0,2,0,0,0
Ipswich,Hull,0,3,12,7,0,2,0,0,0
Milton Keynes Dons,Shrewsbury,2,2,13,10,0,1,0,0,0
Peterboro,Plymouth,1,0,15,9,1,0,0,0,0
Portsmouth,Oxford,1,1,12,9,1,0,0,0,0
Rochdale,Northampton,1,1,23,12,0,1,0,0,0
Swindon,Lincoln,0,1,10,7,0,0,0,0,0
Wigan,Bristol Rvs,0,0,4,13,0,0,0,0,0
Gillingham,Charlton,1,1,13,12,0,0,0,0,0
Accrington,Lincoln,0,0,11,10,0,0,0,0,0
Burton,Northampton,1,3,6,11,0,1,0,0,0
Doncaster,Sunderland,1,1,6,14,0,1,0,0,0
Fleetwood Town,Plymouth,5,1,16,10,3,0,0,0,0
Ipswich,Shrewsbury,2,1,14,5,0,1,0,0,0
Milton Keynes Dons,Hull,1,3,12,8,1,2,0,0,0
Peterboro,Blackpool,1,2,9,10,0,1,0,0,0
Portsmouth,Crewe,4,1,12,13,2,0,0,0,0
Rochdale,AFC Wimbledon,0,1,7,9,0,0,0,0,0
Swindon,Bristol Rvs,1,0,12,9,0,0,0,0,0
Wigan,Oxford,1,2,7,18,0,0,0,0,0
Oxford,Crewe,0,2,5,14,0,1,0,0,0
Swindon,Accrington,0,3,13,18,0,3,0,0,0
Plymouth,Portsmouth,2,2,14,7,1,0,0,0,0
Bristol Rvs,Fleetwood Town,1,4,8,12,0,2,0,0,0
Crewe,Peterboro,2,0,10,10,2,0,0,0,0
Hull,Burton,2,0,17,2,0,0,0,0,0
Northampton,Accrington,0,1,7,14,0,1,0,0,0
Shrewsbury,Swindon,3,3,10,15,2,1,0,0,0
Sunderland,Milton Keynes Dons,1,2,11,9,1,1,0,0,0
Shrewsbury,Burton,1,1,15,12,0,0,0,0,0
Blackpool,Wigan,1,0,12,11,0,0,0,0,0
Bristol Rvs,Peterboro,0,2,8,14,0,1,0,0,0
Charlton,Fleetwood Town,3,2,17,7,2,2,0,0,0
Crewe,Gillingham,0,1,21,7,0,0,0,0,0
Lincoln,Portsmouth,1,3,11,18,0,1,0,0,0
Oxford,Rochdale,3,1,14,11,1,1,0,0,0
Plymouth,Swindon,4,2,23,7,3,2,0,0,0
Sunderland,Ipswich,2,1,9,6,1,1,0,0,0
AFC Wimbledon,Doncaster,2,2,10,20,1,1,0,0,0
Northampton,Milton Keynes Dons,0,0,7,6,0,0,0,0,0
Gillingham,Sunderland,0,2,7,20,0,0,0,0,0
Burton,Blackpool,1,2,10,14,0,1,0,0,0
Doncaster,Lincoln,1,0,15,14,1,0,0,0,0
Fleetwood Town,Oxford,2,0,8,12,1,0,0,0,0
Ipswich,Crewe,1,0,6,14,0,0,0,0,0
Milton Keynes Dons,AFC Wimbledon,1,1,9,10,1,1,0,0,0
Peterboro,Shrewsbury,5,1,17,10,2,1,0,0,0
Portsmouth,Charlton,0,2,13,5,0,1,0,0,0
Rochdale,Bristol Rvs,1,1,18,8,1,1,0,0,0
Swindon,Hull,2,1,7,14,1,1,0,0,0
Wigan,Northampton,2,3,10,14,0,2,0,0,0
AFC Wimbledon,Blackpool,1,0,12,10,1,0,0,0,0
Bristol Rvs,Hull,1,3,3,10,1,0,0,0,0
Charlton,Oxford,2,0,5,12,2,0,0,0,0
Crewe,Lincoln,0,1,8,13,0,1,0,0,0
Ipswich,Gillingham,1,0,18,10,0,0,0,0,0
Milton Keynes Dons,Wigan,2,0,12,5,0,0,0,0,0
Peterboro,Burton,2,2,18,17,1,1,0,0,0
Fleetwood Town,Shrewsbury,1,0,13,9,1,0,0,0,0
Plymouth,Doncaster,2,1,11,14,1,0,0,0,0
Portsmouth,Northampton,4,0,16,10,1,0,0,0,0
Rochdale,Sunderland,2,2,13,13,2,2,0,0,0
Gillingham,Fleetwood Town,0,2,10,10,0,0,0,0,0
Blackpool,Milton Keynes Dons,1,0,4,7,0,0,0,0,0
Burton,AFC Wimbledon,1,1,10,4,0,0,0,0,0
Doncaster,Crewe,1,2,20,8,1,1,0,0,0
Hull,Peterboro,1,2,13,5,1,0,0,0,0
Lincoln,Ipswich,1,0,11,8,0,0,0,0,0
Northampton,Charlton,0,2,9,5,0,0,0,0,0
Shrewsbury,Rochdale,1,2,20,10,1,2,0,0,0
Sunderland,Portsmouth,1,3,10,11,1,2,0,0,0
Wigan,Plymouth,1,1,10,19,0,1,0,0,0
Shrewsbury,Bristol Rvs,0,1,11,9,0,1,0,0,0
Gillingham,Portsmouth,0,2,10,15,0,2,0,0,0
Accrington,Fleetwood Town,1,0,13,12,0,0,0,0,0
Blackpool,Charlton,0,1,8,14,0,0,0,0,0
Doncaster,Ipswich,4,1,11,8,2,1,0,0,0
