HomeTeam,AwayTeam,HomeTeamGoals,AwayTeamGoals,HomeTeamShots,AwayTeamShots,HomeTeamHalfTimeGoals,AwayTeamHalfTimeGoals,HomeTeamFullTimeGoals,AwayTeamFullTimeGoals,PredictedLabel
Crystal Palace,Wolves,2,0,13,4,0,0,0,0,0
Brighton,Newcastle,1,1,14,6,1,0,0,0,0
Southampton,Aston Villa,1,0,9,14,1,0,0,0,0
Wolves,Everton,2,1,10,14,2,0,0,0,0
Norwich,Leeds,1,2,14,13,0,0,0,0,0
Aston Villa,West Ham,1,4,9,21,1,2,0,0,0
Leicester,Arsenal,0,2,16,9,0,2,0,0,0
Burnley,Brentford,3,1,15,12,3,0,0,0,0
Liverpool,Brighton,2,2,14,9,2,1,0,0,0
Man City,Crystal Palace,0,2,14,8,0,1,0,0,0
Newcastle,Chelsea,0,3,6,19,0,0,0,0,0
Watford,Southampton,0,1,10,12,0,1,0,0,0
Tottenham,Man United,0,3,9,10,0,1,0,0,0
Brentford,Leicester,1,2,15,10,0,1,0,0,0
West Ham,Tottenham,1,0,13,7,0,0,0,0,0
Man United,Liverpool,0,5,12,19,0,4,0,0,0
Chelsea,Norwich,7,0,23,3,3,0,0,0,0
Crystal Palace,Newcastle,1,1,15,6,0,0,0,0,0
Everton,Watford,2,5,15,20,1,1,0,0,0
Leeds,Wolves,1,1,18,8,0,1,0,0,0
Southampton,Burnley,2,2,16,9,1,1,0,0,0
Brighton,Man City,1,4,10,23,0,3,0,0,0
Arsenal,Aston Villa,3,1,22,10,2,0,0,0,0
Arsenal,Crystal Palace,2,2,17,9,1,0,0,0,0
Everton,West Ham,0,1,15,16,0,0,0,0,0
Newcastle,Tottenham,2,3,7,14,1,3,0,0,0
Watford,Liverpool,0,5,6,19,0,2,0,0,0
Aston Villa,Wolves,2,3,14,9,0,0,0,0,0
Leicester,Man United,4,2,22,18,1,1,0,0,0
Man City,Burnley,2,0,15,7,1,0,0,0,0
Norwich,Brighton,0,0,15,11,0,0,0,0,0
Southampton,Leeds,1,0,19,3,0,0,0,0,0
Brentford,Chelsea,0,1,17,5,0,1,0,0,0
Crystal Palace,Leicester,2,2,18,9,0,2,0,0,0
Tottenham,Aston Villa,2,1,17,14,1,0,0,0,0
West Ham,Brentford,1,2,18,13,0,1,0,0,0
Liverpool,Man City,2,2,6,12,0,0,0,0,0
Man United,Everton,1,1,13,12,1,0,0,0,0
Burnley,Norwich,0,0,14,10,0,0,0,0,0
Chelsea,Southampton,3,1,20,6,1,0,0,0,0
Leeds,Watford,1,0,20,5,1,0,0,0,0
Wolves,Newcastle,2,1,7,8,1,1,0,0,0
Brighton,Arsenal,0,0,21,8,0,0,0,0,0
Crystal Palace,Brighton,1,1,8,8,1,0,0,0,0
Southampton,Wolves,0,1,18,5,0,0,0,0,0
Arsenal,Tottenham,3,1,12,10,3,0,0,0,0
Chelsea,Man City,0,1,5,15,0,0,0,0,0
Man United,Aston Villa,0,1,28,7,0,0,0,0,0
Everton,Norwich,2,0,11,10,1,0,0,0,0
Leeds,West Ham,1,2,15,20,1,0,0,0,0
Leicester,Burnley,2,2,22,9,1,2,0,0,0
Watford,Newcastle,1,1,15,20,0,1,0,0,0
Brentford,Liverpool,3,3,12,16,1,1,0,0,0
Brighton,Leicester,2,1,12,14,1,0,0,0,0
West Ham,Man United,1,2,13,17,1,1,0,0,0
Tottenham,Chelsea,0,3,8,20,0,0,0,0,0
Wolves,Brentford,0,2,11,9,0,2,0,0,0
Burnley,Arsenal,0,1,18,13,0,1,0,0,0
Liverpool,Crystal Palace,3,0,25,13,1,0,0,0,0
Man City,Southampton,0,0,18,10,0,0,0,0,0
Norwich,Watford,1,3,12,12,1,1,0,0,0
Aston Villa,Everton,3,0,15,11,0,0,0,0,0
Newcastle,Leeds,1,1,17,22,1,1,0,0,0
Everton,Burnley,3,1,14,11,0,0,0,0,0
Leeds,Liverpool,0,3,9,30,0,1,0,0,0
Crystal Palace,Tottenham,3,0,18,2,0,0,0,0,0
Arsenal,Norwich,1,0,30,10,0,0,0,0,0
Brentford,Brighton,0,1,7,4,0,0,0,0,0
Leicester,Man City,0,1,6,25,0,0,0,0,0
Man United,Newcastle,4,1,21,12,1,0,0,0,0
Southampton,West Ham,0,0,11,13,0,0,0,0,0
Watford,Wolves,0,2,6,14,0,0,0,0,0
Chelsea,Aston Villa,3,0,12,18,1,0,0,0,0
Burnley,Leeds,1,1,12,12,0,0,0,0,0
Tottenham,Watford,1,0,15,9,1,0,0,0,0
Wolves,Man United,0,1,15,10,0,0,0,0,0
Man City,Arsenal,5,0,25,1,3,0,0,0,0
Aston Villa,Brentford,1,1,7,9,1,1,0,0,0
Brighton,Everton,0,2,14,14,0,1,0,0,0
Newcastle,Southampton,2,2,10,22,0,0,0,0,0
Norwich,Leicester,1,2,14,9,1,1,0,0,0
West Ham,Crystal Palace,2,2,14,9,1,0,0,0,0
Liverpool,Chelsea,1,1,24,6,1,1,0,0,0
West Ham,Leicester,4,1,13,5,1,0,0,0,0
Southampton,Man United,1,1,8,15,1,0,0,0,0
Wolves,Tottenham,0,1,25,8,0,1,0,0,0
Arsenal,Chelsea,0,2,6,22,0,2,0,0,0
Liverpool,Burnley,2,0,27,9,1,0,0,0,0
Aston Villa,Newcastle,2,0,10,9,1,0,0,0,0
Crystal Palace,Brentford,0,0,7,14,0,0,0,0,0
Leeds,Everton,2,2,17,17,1,1,0,0,0
Man City,Norwich,5,0,16,1,2,0,0,0,0
Brighton,Watford,2,0,13,10,2,0,0,0,0
Newcastle,West Ham,2,4,17,8,2,1,0,0,0
Tottenham,Man City,1,0,13,18,0,0,0,0,0
Man United,Leeds,5,1,16,10,1,0,0,0,0
Burnley,Brighton,1,2,14,14,1,0,0,0,0
Chelsea,Crystal Palace,3,0,13,4,2,0,0,0,0
Everton,Southampton,3,1,14,6,0,1,0,0,0
Leicester,Wolves,1,0,9,17,1,0,0,0,0
Watford,Aston Villa,3,2,13,11,2,0,0,0,0
Norwich,Liverpool,0,3,14,19,0,1,0,0,0
Brentford,Arsenal,2,0,8,22,1,0,0,0,0
Arsenal,Brighton,2,0,16,5,0,0,0,0,0
Aston Villa,Chelsea,2,1,6,23,1,0,0,0,0
Fulham,Newcastle,0,2,14,10,0,1,0,0,0
Leeds,West Brom,3,1,17,14,2,0,0,0,0
Leicester,Tottenham,2,4,10,11,1,1,0,0,0
Liverpool,Crystal Palace,2,0,19,5,1,0,0,0,0
Man City,Everton,5,0,21,8,2,0,0,0,0
Sheffield United,Burnley,1,0,12,10,1,0,0,0,0
West Ham,Southampton,3,0,14,17,2,0,0,0,0
Wolves,Man United,1,2,14,9,1,2,0,0,0
Everton,Wolves,1,0,14,9,0,0,0,0,0
Newcastle,Sheffield United,1,0,16,11,1,0,0,0,0
Tottenham,Aston Villa,1,2,10,20,1,2,0,0,0
Crystal Palace,Arsenal,1,3,12,6,0,1,0,0,0
Burnley,Liverpool,0,3,10,20,0,1,0,0,0
West Brom,West Ham,1,3,14,21,1,1,0,0,0
Man United,Fulham,1,1,13,8,1,0,0,0,0
Southampton,Leeds,0,2,18,15,0,0,0,0,0
Brighton,Man City,3,2,19,8,0,1,0,0,0
Chelsea,Leicester,2,1,17,7,0,0,0,0,0
Crystal Palace,Aston Villa,3,2,23,19,1,2,0,0,0
Tottenham,Wolves,2,0,24,15,1,0,0,0,0
West Brom,Liverpool,1,2,10,26,1,1,0,0,0
Everton,Sheffield United,0,1,16,10,0,1,0,0,0
Burnley,Leeds,0,4,16,16,0,1,0,0,0
Southampton,Fulham,3,1,11,10,1,0,0,0,0
Brighton,West Ham,1,1,10,15,0,0,0,0,0
Newcastle,Man City,3,4,11,15,2,2,0,0,0
Aston Villa,Everton,0,0,13,15,0,0,0,0,0
Man United,Liverpool,2,4,18,17,1,2,0,0,0
Chelsea,Arsenal,0,1,19,5,0,1,0,0,0
Man United,Leicester,1,2,4,12,1,1,0,0,0
Southampton,Crystal Palace,3,1,13,11,1,1,0,0,0
Fulham,Burnley,0,2,21,14,0,2,0,0,0
Wolves,Brighton,2,1,16,5,0,1,0,0,0
Aston Villa,Man United,1,3,11,18,1,0,0,0,0
West Ham,Everton,0,1,11,9,0,1,0,0,0
Arsenal,West Brom,3,1,15,12,2,0,0,0,0
Leeds,Tottenham,3,1,16,11,2,1,0,0,0
Sheffield United,Crystal Palace,0,2,7,21,0,1,0,0,0
Man City,Chelsea,1,2,16,12,1,0,0,0,0
Liverpool,Southampton,2,0,14,12,1,0,0,0,0
Leicester,Newcastle,2,4,25,14,0,2,0,0,0
West Brom,Wolves,1,1,10,20,0,1,0,0,0
Burnley,West Ham,1,2,8,22,1,2,0,0,0
Newcastle,Arsenal,0,2,5,19,0,1,0,0,0
Tottenham,Sheffield United,4,0,20,8,1,0,0,0,0
Crystal Palace,Man City,0,2,9,20,0,0,0,0,0
Brighton,Leeds,2,0,17,11,1,0,0,0,0
Chelsea,Fulham,2,0,9,10,1,0,0,0,0
Everton,Aston Villa,1,2,16,13,1,1,0,0,0
Southampton,Leicester,1,1,5,23,0,0,0,0,0
Leicester,Crystal Palace,2,1,13,4,0,1,0,0,0
Wolves,Burnley,0,4,12,14,0,3,0,0,0
Leeds,Man United,0,0,6,16,0,0,0,0,0
Aston Villa,West Brom,2,2,24,10,1,1,0,0,0
Liverpool,Newcastle,1,1,22,7,1,0,0,0,0
West Ham,Chelsea,0,1,9,17,0,1,0,0,0
Sheffield United,Brighton,1,0,7,17,1,0,0,0,0
Arsenal,Everton,0,1,14,8,0,0,0,0,0
Leicester,West Brom,3,0,17,4,3,0,0,0,0
Tottenham,Southampton,2,1,12,10,0,1,0,0,0
Aston Villa,Man City,1,2,8,13,1,2,0,0,0
Chelsea,Brighton,0,0,7,11,0,0,0,0,0
Leeds,Liverpool,1,1,12,17,0,1,0,0,0
Arsenal,Fulham,1,1,18,3,0,0,0,0,0
Man United,Burnley,3,1,17,10,0,0,0,0,0
Newcastle,West Ham,3,2,16,16,2,0,0,0,0
Wolves,Sheffield United,1,0,10,8,0,0,0,0,0
Everton,Tottenham,2,2,18,12,1,1,0,0,0
West Brom,Southampton,3,0,15,14,2,0,0,0,0
Brighton,Everton,0,0,23,8,0,0,0,0,0
Burnley,Newcastle,1,2,24,10,1,0,0,0,0
West Ham,Leicester,3,2,4,15,2,0,0,0,0
Tottenham,Man United,1,3,12,12,1,0,0,0,0
Sheffield United,Arsenal,0,3,7,14,0,1,0,0,0
Man City,Leeds,1,2,29,2,0,1,0,0,0
Liverpool,Aston Villa,2,1,23,9,0,1,0,0,0
Crystal Palace,Chelsea,1,4,1,23,0,3,0,0,0
Fulham,Wolves,0,1,14,7,0,0,0,0,0
Everton,Crystal Palace,1,1,15,13,0,0,0,0,0
Wolves,West Ham,2,3,20,9,1,3,0,0,0
Southampton,Burnley,3,2,24,7,2,2,0,0,0
Newcastle,Tottenham,2,2,22,11,1,2,0,0,0
Aston Villa,Fulham,3,1,14,15,0,0,0,0,0
Man United,Brighton,2,1,15,5,0,1,0,0,0
Chelsea,West Brom,2,5,18,14,1,2,0,0,0
Leeds,Sheffield United,2,1,23,9,1,1,0,0,0
Leicester,Man City,0,2,5,11,0,0,0,0,0
Arsenal,Liverpool,0,3,3,16,0,0,0,0,0
West Ham,Arsenal,3,3,15,16,3,1,0,0,0
Aston Villa,Tottenham,0,2,8,9,0,1,0,0,0
Brighton,Newcastle,3,0,11,3,1,0,0,0,0
Fulham,Leeds,1,2,13,13,1,1,0,0,0
Wolves,Liverpool,0,1,10,12,0,1,0,0,0
Southampton,Brighton,1,2,9,8,1,1,0,0,0
Leicester,Sheffield United,5,0,19,1,1,0,0,0,0
Arsenal,Tottenham,2,1,13,6,1,1,0,0,0
Man United,West Ham,1,0,15,7,0,0,0,0,0
Leeds,Chelsea,0,0,7,15,0,0,0,0,0
Crystal Palace,West Brom,1,0,6,12,1,0,0,0,0
Everton,Burnley,1,2,14,14,1,2,0,0,0
Fulham,Man City,0,3,3,8,0,0,0,0,0
Newcastle,Aston Villa,1,1,12,15,0,0,0,0,0
Man City,Southampton,5,2,17,11,3,1,0,0,0
Chelsea,Everton,2,0,19,7,1,0,0,0,0
West Ham,Leeds,2,0,16,17,2,0,0,0,0
West Brom,Newcastle,0,0,13,9,0,0,0,0,0
Liverpool,Fulham,0,1,16,10,0,1,0,0,0
Man City,Man United,0,2,23,8,0,1,0,0,0
Tottenham,Crystal Palace,4,1,12,5,1,1,0,0,0
Burnley,Arsenal,1,1,9,15,1,1,0,0,0
Sheffield United,Southampton,0,2,8,15,0,1,0,0,0
Aston Villa,Wolves,0,0,9,10,0,0,0,0,0
Brighton,Leicester,1,2,7,8,1,0,0,0,0
Fulham,Tottenham,0,1,11,9,0,1,0,0,0
West Brom,Everton,0,1,11,11,0,0,0,0,0
Liverpool,Chelsea,0,1,7,11,0,1,0,0,0
Burnley,Leicester,1,1,12,15,1,1,0,0,0
Sheffield United,Aston Villa,1,0,9,16,1,0,0,0,0
Crystal Palace,Man United,0,0,8,11,0,0,0,0,0
Man City,Wolves,4,1,22,6,1,0,0,0,0
Everton,Southampton,1,0,7,9,1,0,0,0,0
Crystal Palace,Fulham,0,0,3,16,0,0,0,0,0
Leicester,Arsenal,1,3,8,12,1,2,0,0,0
Tottenham,Burnley,4,0,16,10,3,0,0,0,0
Chelsea,Man United,0,0,18,11,0,0,0,0,0
Sheffield United,Liverpool,0,2,8,16,0,0,0,0,0
Man City,West Ham,2,1,10,9,1,1,0,0,0
West Brom,Brighton,1,0,6,15,1,0,0,0,0
Leeds,Aston Villa,0,1,13,9,0,1,0,0,0
Newcastle,Wolves,1,1,19,14,0,0,0,0,0
Leeds,Southampton,3,0,11,13,0,0,0,0,0
Brighton,Crystal Palace,1,2,25,3,0,1,0,0,0
West Ham,Tottenham,2,1,4,20,1,0,0,0,0
Aston Villa,Leicester,1,2,11,16,0,2,0,0,0
Arsenal,Man City,0,1,7,15,0,1,0,0,0
Man United,Newcastle,3,1,15,10,1,1,0,0,0
Southampton,Chelsea,1,1,4,9,1,0,0,0,0
Burnley,West Brom,0,0,6,10,0,0,0,0,0
Liverpool,Everton,0,2,15,9,0,1,0,0,0
Fulham,Sheffield United,1,0,15,4,0,0,0,0,0
Wolves,Leeds,1,0,15,18,0,0,0,0,0
Burnley,Fulham,1,1,8,8,0,0,0,0,0
Everton,Man City,1,3,3,16,1,1,0,0,0
West Ham,Sheffield United,3,0,13,8,1,0,0,0,0
Chelsea,Newcastle,2,0,18,10,2,0,0,0,0
Southampton,Wolves,1,2,7,10,1,0,0,0,0
West Brom,Man United,1,1,7,10,1,1,0,0,0
Arsenal,Leeds,4,2,13,9,3,0,0,0,0
Everton,Fulham,0,2,7,12,0,0,0,0,0
Leicester,Liverpool,3,1,11,15,0,0,0,0,0
Crystal Palace,Burnley,0,3,13,16,0,2,0,0,0
Man City,Tottenham,3,0,15,7,1,0,0,0,0
Brighton,Aston Villa,0,0,26,4,0,0,0,0,0
Leeds,Crystal Palace,2,0,17,8,1,0,0,0,0
Tottenham,West Brom,2,0,13,4,0,0,0,0,0
Wolves,Leicester,0,0,13,13,0,0,0,0,0
Liverpool,Man City,1,4,8,8,0,0,0,0,0
Sheffield United,Chelsea,1,2,8,9,0,1,0,0,0
Aston Villa,Arsenal,1,0,12,14,1,0,0,0,0
Burnley,Brighton,1,1,20,10,0,1,0,0,0
Newcastle,Southampton,3,2,6,14,3,1,0,0,0
Fulham,West Ham,0,0,20,8,0,0,0,0,0
Man United,Everton,3,3,14,6,2,0,0,0,0
Tottenham,Chelsea,0,1,7,18,0,1,0,0,0
Burnley,Man City,0,2,2,17,0,2,0,0,0
Fulham,Leicester,0,2,8,9,0,2,0,0,0
Leeds,Everton,1,2,16,10,0,2,0,0,0
Aston Villa,West Ham,1,3,9,20,0,0,0,0,0
Liverpool,Brighton,0,1,11,13,0,0,0,0,0
Sheffield United,West Brom,2,1,14,8,0,1,0,0,0
Wolves,Arsenal,2,1,11,9,1,1,0,0,0
Man United,Southampton,9,0,24,3,4,0,0,0,0
Newcastle,Crystal Palace,1,2,21,6,1,2,0,0,0
Chelsea,Burnley,2,0,19,1,1,0,0,0,0
Leicester,Leeds,1,3,18,8,1,1,0,0,0
West Ham,Liverpool,1,3,8,14,0,0,0,0,0
Brighton,Tottenham,1,0,16,8,1,0,0,0,0
Everton,Newcastle,0,2,11,13,0,0,0,0,0
Crystal Palace,Wolves,1,0,11,6,0,0,0,0,0
Man City,Sheffield United,1,0,10,4,1,0,0,0,0
West Brom,Fulham,2,2,5,12,0,1,0,0,0
Arsenal,Man United,0,0,17,14,0,0,0,0,0
Southampton,Aston Villa,0,1,20,8,0,1,0,0,0
Tottenham,Liverpool,1,3,3,14,0,1,0,0,0
Burnley,Aston Villa,3,2,10,18,0,1,0,0,0
Chelsea,Wolves,0,0,14,4,0,0,0,0,0
Brighton,Fulham,0,0,16,10,0,0,0,0,0
Everton,Leicester,1,1,8,19,1,0,0,0,0
Man United,Sheffield United,1,2,16,5,0,1,0,0,0
Crystal Palace,West Ham,2,3,6,17,1,2,0,0,0
Newcastle,Leeds,1,2,22,9,0,1,0,0,0
Southampton,Arsenal,1,3,13,9,1,2,0,0,0
West Brom,Man City,0,5,4,18,0,4,0,0,0
Aston Villa,Newcastle,2,0,14,7,2,0,0,0,0
Liverpool,Burnley,0,1,27,6,0,0,0,0,0
Man City,Aston Villa,2,0,28,11,0,0,0,0,0
Fulham,Man United,1,2,12,15,1,1,0,0,0
West Ham,West Brom,2,1,14,6,1,0,0,0,0
Leicester,Chelsea,2,0,8,9,2,0,0,0,0
Arsenal,Newcastle,3,0,20,4,0,0,0,0,0
Sheffield United,Tottenham,1,3,15,14,0,2,0,0,0
Liverpool,Man United,0,0,17,8,0,0,0,0,0
Man City,Crystal Palace,4,0,13,2,1,0,0,0,0
Wolves,West Brom,2,3,23,12,2,1,0,0,0
Leeds,Brighton,0,1,7,7,0,1,0,0,0
West Ham,Burnley,1,0,15,10,1,0,0,0,0
Fulham,Chelsea,0,1,10,21,0,0,0,0,0
Leicester,Southampton,2,0,16,8,1,0,0,0,0
Arsenal,Crystal Palace,0,0,11,12,0,0,0,0,0
Man City,Brighton,1,0,16,5,1,0,0,0,0
Tottenham,Fulham,1,1,15,15,1,0,0,0,0
Sheffield United,Newcastle,1,0,17,7,0,0,0,0,0
Burnley,Man United,0,1,11,13,0,0,0,0,0
Wolves,Everton,1,2,12,5,1,1,0,0,0
Southampton,Liverpool,1,0,7,17,1,0,0,0,0
Newcastle,Leicester,1,2,8,9,0,0,0,0,0
Chelsea,Man City,1,3,9,18,0,3,0,0,0
Tottenham,Leeds,3,0,20,18,2,0,0,0,0
Crystal Palace,Sheffield United,2,0,9,7,2,0,0,0,0
Brighton,Wolves,3,3,13,11,1,3,0,0,0
West Brom,Arsenal,0,4,7,21,0,2,0,0,0
Everton,West Ham,0,1,10,11,0,0,0,0,0
Man United,Aston Villa,2,1,19,5,1,0,0,0,0
Newcastle,Liverpool,0,0,8,11,0,0,0,0,0
Brighton,Arsenal,0,1,13,11,0,0,0,0,0
Burnley,Sheffield United,1,0,5,7,1,0,0,0,0
Southampton,West Ham,0,0,8,8,0,0,0,0,0
West Brom,Leeds,0,5,4,14,0,4,0,0,0
Man United,Wolves,1,0,11,9,0,0,0,0,0
Crystal Palace,Leicester,1,1,4,17,0,0,0,0,0
Chelsea,Aston Villa,1,1,16,10,1,0,0,0,0
Leeds,Burnley,1,0,11,14,1,0,0,0,0
West Ham,Brighton,2,2,11,13,0,1,0,0,0
Liverpool,West Brom,1,1,17,5,1,0,0,0,0
Wolves,Tottenham,1,1,11,6,0,1,0,0,0
Leicester,Man United,2,2,10,9,1,1,0,0,0
Aston Villa,Crystal Palace,3,0,21,13,1,0,0,0,0
Fulham,Southampton,0,0,10,3,0,0,0,0,0
Arsenal,Chelsea,3,1,15,19,2,0,0,0,0
Man City,Newcastle,2,0,11,7,1,0,0,0,0
Sheffield United,Everton,0,1,10,7,0,0,0,0,0
Burnley,Wolves,2,1,10,15,1,0,0,0,0
Chelsea,West Ham,3,0,11,6,1,0,0,0,0
Brighton,Sheffield United,1,1,21,5,0,0,0,0,0
Tottenham,Leicester,0,2,8,17,0,1,0,0,0
Man United,Leeds,6,2,26,17,4,1,0,0,0
West Brom,Aston Villa,0,3,1,19,0,1,0,0,0
Crystal Palace,Liverpool,0,7,5,14,0,3,0,0,0
Southampton,Man City,0,1,9,11,0,1,0,0,0
Everton,Arsenal,2,1,9,13,2,1,0,0,0
Newcastle,Fulham,1,1,12,11,0,1,0,0,0
Aston Villa,Burnley,0,0,27,6,0,0,0,0,0
Sheffield United,Man United,2,3,12,14,1,2,0,0,0
Arsenal,Southampton,1,1,9,13,0,1,0,0,0
Leeds,Newcastle,5,2,25,10,1,1,0,0,0
Leicester,Everton,0,2,14,11,0,1,0,0,0
Fulham,Brighton,0,0,9,9,0,0,0,0,0
Liverpool,Tottenham,2,1,17,8,1,1,0,0,0
West Ham,Crystal Palace,1,1,9,8,0,1,0,0,0
Wolves,Chelsea,2,1,12,13,0,0,0,0,0
Man City,West Brom,1,1,26,5,1,1,0,0,0
Southampton,Sheffield United,3,0,16,3,1,0,0,0,0
Crystal Palace,Tottenham,1,1,16,14,0,1,0,0,0
Fulham,Liverpool,1,1,10,12,1,0,0,0,0
Arsenal,Burnley,0,1,18,10,0,0,0,0,0
Leicester,Brighton,3,0,15,12,3,0,0,0,0
Wolves,Aston Villa,0,1,16,13,0,0,0,0,0
Newcastle,West Brom,2,1,12,13,1,0,0,0,0
Man United,Man City,0,0,11,9,0,0,0,0,0
Everton,Chelsea,1,0,9,10,1,0,0,0,0
Leeds,West Ham,1,2,13,19,1,1,0,0,0
Brighton,Southampton,1,2,12,10,1,1,0,0,0
West Brom,Crystal Palace,1,5,9,18,1,1,0,0,0
Sheffield United,Leicester,1,2,4,13,1,1,0,0,0
Tottenham,Arsenal,2,0,6,11,2,0,0,0,0
Liverpool,Wolves,4,0,11,9,1,0,0,0,0
Burnley,Everton,1,1,8,13,1,1,0,0,0
Man City,Fulham,2,0,16,6,2,0,0,0,0
West Ham,Man United,1,3,19,15,1,0,0,0,0
Chelsea,Leeds,3,1,23,8,1,1,0,0,0
Leicester,Fulham,1,2,16,10,0,2,0,0,0
West Ham,Aston Villa,2,1,6,16,1,1,0,0,0
Southampton,Man United,2,3,10,15,2,0,0,0,0
Chelsea,Tottenham,0,0,13,5,0,0,0,0,0
Arsenal,Wolves,1,2,13,11,1,2,0,0,0
Brighton,Liverpool,1,1,11,6,0,0,0,0,0
Man City,Burnley,5,0,19,9,3,0,0,0,0
Everton,Leeds,0,1,15,23,0,0,0,0,0
West Brom,Sheffield United,1,0,17,21,1,0,0,0,0
Crystal Palace,Newcastle,0,2,12,14,0,0,0,0,0
Burnley,Crystal Palace,1,0,10,15,1,0,0,0,0
Wolves,Southampton,1,1,20,7,0,0,0,0,0
Fulham,Everton,2,3,14,9,1,3,0,0,0
Sheffield United,West Ham,0,1,9,15,0,0,0,0,0
Leeds,Arsenal,0,0,25,9,0,0,0,0,0
Liverpool,Leicester,3,0,24,11,2,0,0,0,0
Newcastle,Chelsea,0,2,8,14,0,1,0,0,0
Aston Villa,Brighton,1,2,15,7,0,1,0,0,0
Tottenham,Man City,2,0,4,22,1,0,0,0,0
Man United,West Brom,1,0,17,7,0,0,0,0,0
West Brom,Tottenham,0,1,12,19,0,0,0,0,0
Leicester,Wolves,1,0,10,7,1,0,0,0,0
Man City,Liverpool,1,1,7,10,1,1,0,0,0
Arsenal,Aston Villa,0,3,13,15,0,1,0,0,0
Everton,Man United,1,3,7,13,1,2,0,0,0
Crystal Palace,Leeds,4,1,10,9,3,1,0,0,0
Chelsea,Sheffield United,4,1,20,6,2,1,0,0,0
West Ham,Fulham,1,0,16,13,0,0,0,0,0
Brighton,Burnley,0,0,19,4,0,0,0,0,0
Southampton,Newcastle,2,0,15,4,1,0,0,0,0
Fulham,West Brom,2,0,13,10,2,0,0,0,0
Leeds,Leicester,1,4,11,10,0,2,0,0,0
Aston Villa,Southampton,3,4,19,9,0,3,0,0,0
Newcastle,Everton,2,1,11,15,0,0,0,0,0
Man United,Arsenal,0,1,8,7,0,0,0,0,0
Tottenham,Brighton,2,1,9,6,1,0,0,0,0
Sheffield United,Man City,0,1,5,16,0,1,0,0,0
Burnley,Chelsea,0,3,5,14,0,1,0,0,0
Liverpool,West Ham,2,1,9,4,1,1,0,0,0
Wolves,Crystal Palace,2,0,15,11,2,0,0,0,0
Brighton,West Brom,1,1,5,9,1,0,0,0,0
Burnley,Tottenham,0,1,13,9,0,0,0,0,0
Southampton,Everton,2,0,12,6,2,0,0,0,0
Wolves,Newcastle,1,1,16,5,0,0,0,0,0
Arsenal,Leicester,0,1,12,6,0,0,0,0,0
West Ham,Man City,1,1,6,14,1,0,0,0,0
Fulham,Crystal Palace,1,2,16,14,0,1,0,0,0
Man United,Chelsea,0,0,14,6,0,0,0,0,0
Liverpool,Sheffield United,2,1,17,13,1,1,0,0,0
Aston Villa,Leeds,0,3,12,27,0,0,0,0,0
West Brom,Burnley,0,0,13,9,0,0,0,0,0
Leeds,Wolves,0,1,13,7,0,0,0,0,0
Sheffield United,Fulham,1,1,10,15,0,0,0,0,0
Crystal Palace,Brighton,1,1,1,20,1,0,0,0,0
Tottenham,West Ham,3,3,11,13,3,0,0,0,0
Leicester,Aston Villa,0,1,11,10,0,0,0,0,0
Everton,Liverpool,2,2,11,22,1,1,0,0,0
Chelsea,Southampton,3,3,11,13,2,1,0,0,0
Man City,Arsenal,1,0,13,11,1,0,0,0,0
Newcastle,Man United,1,4,7,28,1,1,0,0,0
Leicester,West Ham,0,3,4,14,0,2,0,0,0
Southampton,West Brom,2,0,13,5,1,0,0,0,0
Arsenal,Sheffield United,2,1,6,6,0,0,0,0,0
Wolves,Fulham,1,0,14,10,0,0,0,0,0
Man United,Tottenham,1,6,5,22,1,4,0,0,0
Aston Villa,Liverpool,7,2,18,14,4,1,0,0,0
Chelsea,Crystal Palace,4,0,17,4,0,0,0,0,0
Everton,Brighton,4,2,11,11,2,1,0,0,0
Leeds,Man City,1,1,12,23,0,1,0,0,0
Newcastle,Burnley,3,1,10,7,1,0,0,0,0
Fulham,Aston Villa,0,3,16,12,0,2,0,0,0
Liverpool,Arsenal,3,1,21,4,2,1,0,0,0
Sheffield United,Leeds,0,1,14,17,0,0,0,0,0
Tottenham,Newcastle,1,1,23,6,1,0,0,0,0
Man City,Leicester,2,5,16,7,1,1,0,0,0
West Ham,Wolves,4,0,15,11,1,0,0,0,0
Brighton,Man United,2,3,18,7,1,1,0,0,0
Crystal Palace,Everton,1,2,8,10,1,2,0,0,0
West Brom,Chelsea,3,3,9,22,3,0,0,0,0
Burnley,Southampton,0,1,10,5,0,1,0,0,0
Aston Villa,Sheffield United,1,0,18,4,0,0,0,0,0
Wolves,Man City,1,3,10,14,0,2,0,0,0
Southampton,Tottenham,2,5,14,9,1,1,0,0,0
Newcastle,Brighton,0,3,6,13,0,2,0,0,0
Chelsea,Liverpool,0,2,5,18,0,0,0,0,0
Leicester,Burnley,4,2,14,16,1,1,0,0,0
Everton,West Brom,5,2,17,6,2,1,0,0,0
Leeds,Fulham,4,3,10,14,2,1,0,0,0
Man United,Crystal Palace,1,3,13,14,0,1,0,0,0
Arsenal,West Ham,2,1,7,14,1,1,0,0,0
Brighton,Chelsea,1,3,13,10,0,1,0,0,0
Sheffield United,Wolves,0,2,9,11,0,2,0,0,0
West Brom,Leicester,0,3,7,13,0,0,0,0,0
Tottenham,Everton,0,1,9,15,0,0,0,0,0
Fulham,Arsenal,0,3,5,13,0,1,0,0,0
Crystal Palace,Southampton,1,0,5,9,1,0,0,0,0
